content,sentiment
bug tolong benarkan bug ya lobi mauh main masuk permainan suka lancar jaringan bagus tolong benarkan uintal game,0
keren,2
tencent curang kd ketemu pemain kd aduh adil,1
admin login pubg sinyal langsung turun drastis sinyal normal,1
kebanyakan skin lucu kebanyakan plagiat skin free fire aplikasi khusus pubg skin rilis pubg mobile game mati,0
bug ngefris,1
game bagus,2
bagus game,1
kadang mengunduh hd dukung ya ulang ya,2
haram,0
pembaruan game,0
bagus,1
ntahlah,1
pubg mikrofon bocor ruang bodoh,1
game serukerenhd bug pemakaian memori berat boros baterai suara langkah teman keras sulit membakan teman musuh,1
pembaruan,1
bagus grafik ya pubg grafik buruk haram,1
masuk pertempurannya bos spt mohon perbaiki sekian terima kasih,1
bagus,2
pubg mili ponsel iphone pilibada ponsel oppo,0
disayangkan mode pilot khusus penembak jitu nyaman game,0
ya game bagus,2
kakak alok,1
game bagus hapus android ram kuat main pubg,1
game asap,0
tolong perbaiki bug sinyal sinyal bagus musuh sinyal tolong perbaiki secepatnya,0
seru,2
suka,2
bermain tiger tertinggi concueror,2
ponsel kentang,2
bug suara suaranya arah suara tembakan arah timur orangnya tembak disebelah barat bingung tolong secepatnya berlaku kendaraan,1
cheat biarkan bebas teman cheat blokir,0
perbaiki bugnya,1
tolong pengembang game tolong perbaiki permasalahan akun contoh seru seru main suruh login ulang jaringan bagus tolong perbaiki,1
game bagus bunuh teman,2
bagus game ya,1
bagus,2
ace master,1
game bug,0
jelek hai game,2
bagus pembaruannya usahakan pembaharuan peringkat turun,2
bagus,2
game bagus suka sayangkan pembaruan mengunduh ulang peta skin inventaris toko perubahan tambahan peta skin mengunduh ulang fitur mengunduh mengunduh orang install pubg mobile salah alasan malas bermain pubg,1
bagus,2
bintang bug penyimpanannya kasian ponselnya kentang tolong memakan penyimpanan,1
hapus bug,2
bagus,2
caption editakhirnya beli iphone lagg pubg,2
bot seru,2
mengunduh ulang peta game berat android peminat kabur auto hapus instalan,0
tolong ya acara hewan monster hapus perang gangguin tu hewan monster babi,0
hapus instalan meningkatkan sinyal stabil dr internal msh memuat penambahan meningkatkan berat ponsel,1
bagus ditingkatkan grafik hdsmooth render turun pesawat lambat mengakibatkan kalah menjarah terima kasih,2
pubg main teman tiernya pubg main memandang tier,2
bugnya berpikir seru main gerak mati bodoh sumpah,1
surat terbuka tencent krafton tolong perbaiki kekuatan sinyal bermain game pubg lobi sinyal ms bermain langsung lompat angka ms menyebabkan bermain senang hapus game semoga acara harapan,1
acara,1
bug berhenti majalah peluru tolong perbaiki bug mengganggu,0
ya sempurna menyimpan pergi,2
jelek sinyal grafik,0
grafik gamenya bagus sayangnya game iklan game bagus sarankan memunculkan iklan pemain permainan mengganggu terima kasih tingkat infinite game gamenya menghibur iklan,2
mengunduh sulit ya,1
bisanya pertandingan pertandingan peringkat team deathmatch,1
game bermain mode squad bermain solo game,1
game bagus,2
ok seru pokok,2
downloadx,1
game haram,2
ya akun pubg masuk aplikasi bermasalah pembaharuan mengunduh spesifikasi perangkat mendukung penyimpanan leluasa pembaruan gagal yamohon pencerahannya,1
mengunduh masuk pembaruan disuruh mengunduh malas hambhr kuota grafik keren game jelek ya harap bug grafik perbaiki beda iklan,1
ok,1
kasih bintang bug masuk peta ponsel mengunduh sumber peta memengaruhi masuk peta macet tanah menit macet,2
tolong game hapus haram menghina agama,0
ye ok,0
goge,2
mode malas main pubg muncul nyata perang logika bermainya recall muncul game sebelah klasik ruang sepi bot pemain asli,0
game bagus memakan penyimpanan,0
game bagus main dijaringan bagus wifi lancar diatas ms ya aneh bayar wifi main game tambahan ya bug mode perang ya bug penonton karakter mohon benarkan,2
jelek,0
bagus dn seru tolong kurangin kapasitas datanya,2
coba suka main ringan,0
pembaruan lancar skit jiwa,1
game bagus seru kadang sinyal wifi buruk permainan cek sinyal kuat,1
login pakai facebook mohon bantu,0
jaringan lancar bagus berat bug,0
pubg unband akun blokir tolong,2
lancar,1
game bagus orang pubg haram,1
game ya bagus login game ya memperbarui daftar unduhan ya,2
kasih bintang main free fire,1
hilangkan bug,2
nyamannya memegang tencent data game dipegang tencent batas dh simpan data game dh pensiun,0
suka suka,1
menyesal pembaruan pembaruan terbaik pemain,1
buruk,0
bagus,2
tunggu ya pubg beli ponsel kentang halus ekstrim game bagus grafics bagus suka mainnya bosan,2
kepalanya tertembak shotgun kar mati bug kerusakan suara bom dengar meledak,1
kurangi bintangnya kendala pembaruan login facebook mohon batuannya,0
nowadays game sucks item opened crated is unbelievable ive bermain months didnt dapatkan bagus item opening crated,0
sarankan pubg grafik biar pemain ponsel kentang main lancar,2
keren,2
black pink,1
bagus,2
ponsel kentangku meledak nasib pemain ponsel kentang punah,0
seru wajib mengunduh,1
masuk nama aneh,0
jaringan kacau niat diperbaiki jaringan seluler kacau jaringannya tolong perbaiki jaringannya jaringan seluler oy,0
pubg install,2
berat,1
game grafik buruk,0
game ngutang game,0
masuk masuk tulisan otorisasi batalkan,0
tolong bug klw reload perbaiki,1
bagus bug musuhnya bug malas main bosan hapus instalan memuat nyedot internetnya ulang mengumpulkan oke ajasih tolong diperbaiki pembaruan ya permisi ya,1
game bagus,2
bagus bagus langkah musuh terdengar menembak musuh mengalahkan perbaiki ya pengembang terhormat terima kasih semangat pengembang,1
gemya bagus bukya bukya,2
gamenya bagus,2
pubg login ponsel pocotolong,0
bagus,2
bagus bg sayang senjata,1
terima kasih pubg hoki,2
mengeluhkan mode solo duo miramar pertandingan,0
mengganggu kalidapet tim random peringkat crown serasa tim peringkat gold jarang ketemu pemain random jagoteam musuh hebat jagolah tim apaanmaennya kaku adil,1
pembaruan bagus bagus kendala suara langkah kaki musuh,2
game jelek bug,0
saran tingkat infinite tolong kurangi sember daya peminat bermain game ya tingkat infinite,0
mengunduh memuat jaringan vorji,1
pembaruan turun peringkatnya pembaruan data hapus data,1
kasih peringkat bug bug mati suka gerak nonton teman tolong perbaiki ya kasih bintang,1
tolong mode payload muncul tolong,2
tolong perbaiki game mati lihat teman musuhnya tolong perbaiki,1
buruknya cheat,0
sinyalnya penuh klw lambat mlh layar zonanya cepat mati memperbaiki lancar,1
gasgas,2
bagus,2
bintang pubg berat mengunduh sumber otomatis matikan fitur mengunduh pubg mengunduh data layaryg pakai,1
bagus,2
pembaruan versi terbaru server menanggapi,1
suka bug cheat kekurangannya perbaiki masukan mohon skin senjata pakaian pelit uc,2
bug teropong bidik gerak pengembang tolong perbaiki,2
game bagus separti game,2
seru bug cheat,1
suka aplikasi,2
bug,1
lambat dasar game babi,0
coba ya bagus bintang esok,1
bagus om,2
game bagus,2
terima kasih pembaruannya,1
wowo,2
ya pembaharuan sulit login pakai email salah sandi prcobaan menunggu menit,1
bug sepi lawan eh muncul bug ngapangapain pergerakkan lambatudah nyaman main suka bug sinyal lancar wifi lancar kuota lancar tolong perbaiki,0
lelah lelah push kd turun membunuh orang bot,1
turunkan ukuran game pubg kehilangan teman main pubg perangkat dukung,2
pembaruan bintang,1
bagus,2
tencent anjing,2
pembaruan acara perbaiki bug bug alami pemain merugikan pemain,1
game mengerikan tukang nyampah ngambil membunuh orang,2
kasih bintang main lancar mengunduh sumber rendah memori rendah butuh,1
game pelit,2
layar kabur realme bantalan mini layar grafik buruk,0
pengembang habiskan kuota main game mengunduh masuk mengunduh play store mengunduh teraman pengembang suka sulitkan pemain bagus sinyal mbps lancar kasih bintang game sulitkan,0
fps jaringan grafik bug tanggapan sistem pembagian poinnya parah dimana bermain mode klasik ranked erangel sisa musuh tinggal membunuh bot pemain mati poin good game tencent iya sistem pemain afk perketat,0
giliran hapus instalan pembaruan berlari acara mengunduh habis acara bagus pubg mengecewakan pemain main mengecewakan semoga kedepan bagus,2
gamenya seru to tolong game menara of fantasi servernya masuk mengunduh data,2
pemain free fire suka mencoba game sepeti game pubg ya game seru ponsel kentang,1
kadang kadang,0
bagus,2
game haram tapiboong,0
payah,0
bagus keren bug,1
pakai wifi berhenti sebentar mengunduh,1
maaf pengembang bug game kadang seru main pemberi tahuan server pubg hilang kadang suka kesal seru sinyal oke mohon perbaiki pemain menikmati permainan sekian terima kasih,1
rumah cobalah rumah rumah,2
keren,2
bagus bngetsmua wajib coba,2
lancar,0
bagus,2
mengunggah,2
oii rizal ilyas solidd atuh,0
bangga game,2
tolong ponsel sinyal buruk,2
game bagus sayang bug dameg meresahkan,1
game berat,1
bug ya,1
kakak main pubg ponsel kakak pubg ringan sulit temukan bermain store tolong ya kakak,0
bagus ukuran game tolong turunkan kasihan orang main ponsel kuat,2
kebanyakan bug bodoh pubg main free fire ponsel ram bug game bodoh,0
fikir game terbaik favoritkan sadar game tebaik tukar kupon jarang skin fragmen perak menjengkelken itupun berkali memdapatkan skin bergantung acara,1
game berat tolong ringan game mengunduh,0
login,0
akun blokir cheatapk ilegal,1
kecewa tega jalan pria seakan perasakan,2
game,2
ahj,2
bug,1
pubg ngebuk,0
main sulit lobi,1
games bagus kebanyak bug lobi rp tertutup,2
game haram bodoh game bodoh,0
berat game pembaruan,0
haha,0
cobdulu,2
bintang naikin kasih bintang mngtasi bug sbbdi game karakter musuh kepalanya game memegang senjatasenjatanya kelitaan on teropong bidik musuh langkah musuh musuh mati alamin apartemen schooll semoga keluhan bermain game sampi terbaca tencent sekian pemain terimakasiihh,1
bug terjun pesawat,1
game bagus pubg game free free berbeda,1
bagus,2
bagus optimal snapdragon gsoalnya batas ultra padalah hzgame buka fps nggaktolong perbaiki,1
kelas,2
ok,2
bagus,2
ringan buatkan grafis ringan lagibiara main ponselku kuat,1
bug ditraining mode,1
membaik maintanencenyamenurutku tambahkan senjata fallynx pubg mobile pubg pcoriginal,2
bag pengembang perbaiki ngeluh bag lancar,2
game anjing main permintaan pakai wifi anjing penuh lancar perbaiki hapus game,0
andmin pemain perlukan bukti nyata,0
maaf iya pubg timbang pemain sungguhan main berpengalaman tolong up,0
suka alokasi bagus,2
tolong memukul effect in pubg,1
mengunduh,2
bagus game bug,2
gamenya keren sulit kontrol,2
bagus,2
bagus fun teman,2
mengunduh vi hapus bug mencoba klw game hambatan bermain bintangnya terima kasih,1
budi game,0
mvp kalah kerusakan,0
berat ponsel ruang,0
pubg wortit ram mohon tencent,2
pokok keren,2
bug lambat turunkan kualitas ponsel teman teman ram,1
masuk,2
ya login twitter semalam server admin,1
musim parah bug cheat langkahnya,0
ok ok,2
main isinya boot mulukdan menang berubah papan skor,0
lambat gamemohon memperbaiki gamenya mainx bug mainx perlancar,0
tolong ya kapasitas orang main kendala kapasitasnya,1
game berat tencent kecewa beli rp baju gerak lobi royale pass baju gerak pertandingan terima kasih memperbaiki bug,2
game oke,1
memuat bermain,2
bagus brader,2
game favorit ajo sate parkoperasi termakasih,0
tingkatkan lagihingga orang main game pubg iniayo gaes ramaikan,2
main pubg peta kesukaan livik semenjak peta livik pembaruan suka peta bagus peta livik bandingkan pensiun pubg,1
pubg error masuk login mengunduh is berlari mohon perbaiki mengunduh ulang ngehabisin data,0
mengunduh masuk error,0
berat,1
parah bug mohon diperbaiki,1
grafik bagus pintu sakit mata terima kasih pubg pengalaman berperang bagus sakit mata terima kasih pubg,2
buruk,0
bagus,2
game bug anjing,0
terima kasih pubg mobile kenangan indah pensiun kenangan kenangan lupain,2
grafik patah patah cheat dimana ketidak nyamanan bermain pubg pembaruan,0
pubg bagus,2
skin pembaruan senjata,1
mantep cheat tolong hilangkan ya tenzen,1
pengembang ganti bugnya perbaiki,0
pantun game pintu perang bertamu salam anak garena,0
game mengunduh selesai mengunduh,0
mengerti,2
game bagus,2
gacha peti klasik sulit item legendaris main musim musim item legendaris peti klasik mistik mendapatkannys,0
tolong perkecil ukuran sumber daya,2
hilangkan bug game biar peminat game pubg mobile,0
halo pubg tolong akun,2
pembaruan jelek pubg bagus,1
kasih hancur,0
bintang game,2
haloo developersya pubg mobile mencoba mainbaguss keren jugagrafik hdtpi msh bugpokok bagus,2
nyaman game,2
sebentar,0
game bagus admin seram suruh ganti ulasan,2
game ya bagus kalidan bilang keluhan ponsel ya kentang,2
menghibur,2
penyimpanan mohon rampingkan,2
hai tencent game clas bergegas,0
ya membenci game mainkan game larang main game free fire,1
keren game,2
game bagus,1
tolong perbaiki uptade jaringan wifi lancar,1
game kerajaan pertempuran terbaik bug cheat,1
coba gamenya setahu main bug pd ponsel aman,1
bug layar kadang layarnya hitam,1
buruk,1
sesuain mat bug sayang kn mode klasik cheat mohon meyeimbang kn lagih bertarung,1
grafik terputus putus jaringan,1
bagus bngetsmua wajib coba,2
tolong zona erangel percepat jalan,2
kecewagame pubg dimainkan koneksi facebook masuk facebook otoritas dibatalkan,0
lancar,1
pubg,2
panik pubg ns rilis bos,1
pubg stabil jaringan bagus masuk game pubg notifikasi batas habis tolong kasih solusinya,0
game rusak musuh banya bug sinyal jelek pakai wifi,0
tolong pengelolah game tolong kecilkan mohon ponsel lancar,1
kasih bintang mencoba bagus ganti bintang ya moonton,1
bug bergerak game berat,0
ya game memuaskan,2
tolong bug tindak lanjuti main solo tembak mati mati,1
perbanyak senjata kendaraan perbaiki bug grafik bagus,0
tolong kedepannya pubg mobile ya buruk camkan,2
perbaiki bug game pikirkan game pubg selesai perbaiki game,0
bagaimanasaya beruntungserver down masuk pubg mobile macet memuat hufft kecewa,0
maaf bintang coba dwonload eh bagus game berkembang,2
oke tolong main akibat musuhnya setara peringkat,1
admin senjata shotgun dihadirkan team deathmatch,2
pembaruan mengunduh peta,2
coba kolaborasi free fire,2
bug,1
bug game perbaiki bermain jaringan bagus perangkat bagus bug semoga cepat perbaiki tunggu kemajuan sukses tencent game,1
lucu,0
bodoh bodoh bodoh bodoh,0
mengunduh coba keterangan suka main pubg,1
server lancar,2
bagus bg sayang senjata,1
fps turun muluh jaringan ponsel bagus bag tembak perang,0
maaf kasih bintang lancar lancar bug senjata dp muncul gmabar senjata dikotak disaat bermain dn putus lancar lancar,1
bagus,1
game gatel bagus crot,0
kbanyakan pembaruan,1
ulasan,1
benarkan bug gyro,0
tahan mundur,2
mvp kalah kerusakan,0
game ya bagus kalidan bilang keluhan ponsel ya kentang,2
lancar lancar sekarabg lancar bandingkan membeli ponsel,2
login pubg melewati facebook,0
pembaruan sesuaikan lihat pembaruan,2
bug perbaiki,1
akun hilang,0
good game admin,1
kurangin kakak memorinyakita main game saingan bagus ponsel,1
bagus,2
grafik terputus putus habis,1
tolong melawam guardian kuno jeda tertutup pasir musuh,0
pembaruan bug menonton game play temankarakternya berjalan tolonglah tencent perbaiki bug,1
bagus,2
bagus game,2
pubg mobile servernya perhatikan login lobi sinyal game sinyal nyaman pembaruan jaringan server mohon perhatikan,0
pubggue kasih bintangtencen bijak,2
tolong perbaiki server game bagus server tolong cepat betulkan pemain memainkan game lancar,1
isd deatt pubg mobile,2
bagus,2
rumah elite lutingan sulit,2
ok,2
emote anjing,0
game bagus,1
bagus,2
berat pembaruan,0
game aye anjing,2
patah,0
seru ponsel ram meledak,1
mohon maaf bug kunjung company tencent kolaborasi nyaman pelayanan tolong benahi game pemain kecewa mundur bermain pubg acara dipreoritaskan sekian terima kasih,0
kadang kadang lancar,0
tolong kembalikan acount pubg blokir biar ramai,2
berat mendukung ponsel kentang,0
game krengrafik bagus bagus trmakasi aplikasi semoga rezeki lncar,2
gamenya pemain game play fiturnya grafiknya kasih bintang,0
ponsel ram main orang membeli ponsel bagus butuhkan,1
data grafik terputus putus mohon atasi,1
always grafik terputus putus,1
peminat pubg smkin ram kasian ponsel ram patah patah kecewa,0
game bagus mohon arena acara bagus tencent,2
bagus,1
okokokok,2
lambat,1
mengerti mainkan sumpah buriki,0
game sekedar hiburan perempuan memakai baju laki karakternya bajunya telanjangtidak baikpakai baju sopan,1
mencoba,1
game elite sinyal sulit,0
game bagus grafik oke bug ganggu bermain suka lancar mohon perbaiki ya terima kasih,1
ketemu musuh lancar ya sd perangkat mi profesional,0
