content,sentiment
apaan gem kya gni udh di katain haram jelek pula ngending tmn tmn main ff meskipun burik tpi ultra cerah ngga kaya pubg gem ga jelas so kerah anak ff ni bos senggol dong gem haram gem asu udah sepi di katain haram paket lengkap mending hapus aja pubg dari playstor,negative
ok,positive
makin ga jelas aja diupdate malah nambah terus,neutral
wowo,positive
game nya ngelag sial,negative
banyak permasalahan sekarang gak kaya duluperforma kurang baik,neutral
game bagustapi masih lemah hacker masih dengan mudahnya dapat bermain padahal game mobile koreksi dan sensitivitas tombolnya juga mau berubah sendiri diwaktu tertentu buat capek nyusun ulang sesuai keinginan,negative
untuk kraton kenapa ya tiap update sinyal gak stabil padahal wifi lancar main game yg lain lancar ya kenapa ya,neutral
gila sih gua yg ngerport cheter gua juga yg ke ban makin hari makin gk jelas main murni masih aja di ban yg lain pass makk cit gak ada tu yg ke ban giliran gua cuman ngereport cheter gua juga ikut ke ban lawak,negative
sangat menghibur,neutral
saya ngabug gak bisa jalan ketika lompat dari rumah,negative
gua cuman satu kenapa isi rp itu senjata cuman scarlakmsama dan skin pesawat mulu capek tencent isi rp setiap season itu mulu,neutral
bagustapi skinnya usahain gratisan,neutral
udh download game nya mb pas udh masuk malah harus download datanya lagiada yg mb sama mb yaudh gw pilih yg ringan aja eh pas udh selesai pulsa gw lngsng abisbngsat emng nih game cuk,negative
kok ngeleknya makin parah kalo ketemu lawan sama mau ngeras biasanya kalo turun mobil dulu enak bangetsekarang lambatentahlah terimakasih,neutral
permisi ini kenapa ya setiap sy macth making pasti ga masuk masuk udh menit lebih kira kira kenapa ya,negative
seru pake bangett,neutral
game hanya untuk menghibur bukan untuk bertengkar,neutral
kenapa sekarang saya tidak bisa login dengan menggunakan akun facebook saya,negative
tolong adain fitur banned buat yg ngendok sm hbd kesel aing mati di bokong mulu,positive
di aniversary malah bug banyak kadang nomer urut ndak ada musuh sering ndak kelihatan dengan jarak pandang dekat trus bug padahal pake game laen yg berat hpku aman tapi pubg kali ini ada banyak bug,neutral
saya pengguna snapdragon ram knpa ya grafik ya masih blom bisa hd padahal saya menginginkan agar bisa grafik hd jdi tolong dunk agar grafiknya bisa di buat hd terima kasih,neutral
gem nya bagus banet kalian harus donglod grapik nya bagus bagus loh,positive
musuh nya sering ga seimbang masa tier platium bisa jumpa tier ace kasi musuh yg tier nya sama la biar seimbang,negative
bismilah gacha dapet nemesis gpp min kemaren abis komen disini aku gacha dari bansos dapet nemesis beneran,positive
like,positive
leg,positive
saat gua main ini kok jadi patahpatah di berbaiki lagi dong sangat haram,neutral
ini kok makin kesini makin aneh yapadahal jaringanku dah bagus tapi katanya gagal masuk server kenapa si itu akunku dah bagus kalo bisa kembaliin mohon di perbaiki,neutral
bagaimana cara memulihkan bug suara kendaraan,negative
bagus,negative
woy babi server down mulu ajg gx bisa login,negative
sangat bagus,positive
etanny,positive
ok,neutral
good game,neutral
masih bagusan tencent,negative
kurangin bug,neutral
cukup menhibur,neutral
mayan,neutral
gamenya gak enak aku jadi gak bisa main hp gara gara game ini masih mending gamenya diblokir saja,negative
game rusak pensi main grgr isinya full bug ntah bug scope bug mic bug inilah bug itulah event mulu yang diurusin bug gak pernah difix,negative
banyak bug,negative
saya kasih rating ngebug mulu bug pas setelah mati itu suka gk gerak nonton teman pak tolong perbaiki ya nanti saya kasih bintang kok,neutral
mantap gw main di karakin dapet rudal terus ku ratain map,positive
kenapa sih waktu di update lama jalan nya padahal jaringan nya bagus,neutral
ok,neutral
menurut saya gamenya udah bagus cuma masih banyak bug nya mohon perbaiki bugnya dari segi grafik dan gameplaynya udh bagu cuman bug nya dai rank,neutral
gem nya sangat haram ya jangan ada yang nngedonglod gem haram inih,negative
ansar,positive
kenapa habis apdet kok gx bs masuk tolong dong gimana,neutral
tidak bisa menampilkan stat regional saya,negative
gimana cara masuk babi ngak bisa cok,negative
bug cheat dan jaringan masih bermasalah,negative
bagus sekali,negative
obb suruh download lagi,negative
pliss perbaiki bugnyapas main sungainya kok tidak ada airnyaini kenapa ya,neutral
setiap kali update selalu buruk bug leg bahkan masuk pertemuan antara player pun smakin susah bahkan sulit mungkin lbih baiknya benarkan bug dlu agar kami tidak lagi mengalami hal atau bug yg mungkin merugikan kami untuk developer terhormat terimakasih,neutral
kapan update poco fps min masa mi pro bisa padahal snb sdangkan belum,positive
game broken banyak bug perbaiki dong krafton,negative
fabjiitubague,positive
nyoba,neutral
banyak orang ngendok kek tai,neutral
engga bisa di download padahal udah coba beberapa kali tetap aja engga bisa ngedownlod salah nya di mana coba jadi saya kasih bintang dulu ya kalo sudah terdownload baru saya kasih bintang okyy,negative
saya tidak jalan terus saya udah tungu dari tadi tidak jalan terus tolong perbaiki,neutral
bagus tpi sayang masih terlalu bnyak citer vif berkeliyaran pun gk bisa di atasin krpton maka nya mls main udh bnyak orng mls main gara chit,neutral
bagus,positive
berat,neutral
kenapa kalau abis update data di dalam game jadi download ulang lagi tolong perbaiki lagi dong,negative
apa an min engga bisa di update perbaikin lah sinyal gw udah bagus lancar tapi buat update stuck di kalo kayak gini mending gw pindah game aja perbaiki lah min edit untuk kali ini lumayan lahtapi untuk gameplay jangan sama ama game sebelah lah lama pubg kyak game sebelah contohnya pas terjun masa pake skateboard,positive
dc teros,positive
bagus sih cuman pas aku mau ambil senjata knp malah keluar sendiri mohon perbaiki ya,negative
nice,positive
dont wanna play this game anymore never cause this game is crash game,negative
disuruh izinkan acces media udah diizinin tetep gak kebuka pubg makin lama makin jelek banget,negative
nangis banget storage ku gacukup padahal udh aju bersihin tetep aja gabisa,neutral
sakin ringan nya game ini hp saya mau meledak dek padahal kemarin nyaman aja tapi skrng kl banget,positive
kenapa tiap jarak meter saat musuh lompatlompat pasti lag tapi meski depan ada squad tapi jika tidak lompat engga lag sama sekali aneh bener,neutral
gg,positive
orang yang gqk bisa beli iphone merasa tersiksa maen pubg karna stiap siseen bertmbah trus,neutral
bagus game nya,neutral
update sekarang ini masih banyak bug dan cheater ya belum banyak di tangani serta frame drop juga belum di benarkansemoga update bisa di perbaiki,neutral
mantap nih gem nya,positive
tolong developer hilangin bug nya atau minimal bug saat baru turun pesawat rumahnya selalu nge bug apalagi yg pake android tolong ya,negative
bagus game nya,positive
nice,neutral
mantap gak kaya ep ep,positive
memori soak cuk updet mulu,positive
bagus enak mainnya sip lahpubg,positive
top,negative
qweruyy,negative
tiba tiba gk bisa masuk game,neutral
saya suka sih game ini tapi pas terjun dari pesawat kayak ngebug gitu makanya aku kasih bintang dulu kalau udah di perbaiki baru gua kasih bintang lima,neutral
ntap game tpi tolong support in buat processor mediatek biar ngga ngeframe susah soalnya,positive
sudah sekian lama tidak login sekali nya login item royale pass yang sudah saya kumpulkan hilang semua merasa dirugikan oleh pihak pubg karena saya sudah menghabiskan banyak uang untuk royale pass di pubg,negative
hello im advin tolong perbaiki beberapa bug yaitu bug ui pada clasic terkadang bug tidak ada ui bug tidak ada peluru di mode tdm ping bagus bug tidak bisa memulai permainan pada mode selalu macthmakking terus tolong di perbaiki jangan cuma update dan collab saja yang di pentingin tolong kesadarannya,neutral
like this game,positive
bagus baget,positive
menurut saya game nya jelek karena game ini haram cuy,neutral
jarang hoki nya,positive
pocox pro force close,neutral
saya kecewagame pubg saya nggak bisa dimainkan dan nggak bisa konek ke facebook asal masuk melalui facebook katanya otoritas dibatalkan,negative
tolong lah di perbaiki lagi masalah jaringan nya masa iya kadang bisa masuk kadang juga tidak bisa masuk saya kasih bintang dulu ya,neutral
sangat suka dengan game pubg namun apa cuma dari hp saya saja yang setalah update bug suara tembakan musuh yang terdengar taping bahkan gak terdengar sama sekali tau langsung knock tolong solusinya,neutral
kepada developer mohon untuk lebih meningkatkan keamanan game karena semakin banyak saja cheater yang membuat resah pemain lain dan mengapa tetap saja lolos dari pengawasan sistem anti cheat,negative
game babi senjata tak ada,negative
game lumayan bagus tapi sayangnya banyak cheater yang pake cheat tolong diban,neutral
grafik bagus ada pintu tidak membuat sakit mata terimakasih pubg telah memberi saya pengalaman berperang yang bagus dan tidak membuat sakit mata terimakasih pubg,positive
mntap,neutral
makin kesini makin gede gmana ada yg minat coba buat download ambil contoh dari mobile legend dia makin update gak makin gede justru peminat nya mobile legend makin bnyak lah ini makin kesini makin gede gimana ada yg minat bro ga akan ada yg minat coba lah jadiin pubg game yg merakyat,negative
dengan adanya perifikasi dua langkah sebelum yang sekarang saya jadi sulit untuk login karena nomor telephone yg saya tautkan hilang dan saya sulit untuk mendapatkan kode otp tapi kode yang di kirim lewat gmail bisa karena saya masih punya akses ke gmail saya mohon cs bantu saya memecahkan masalah ini,negative
wih game nha seru anjir,positive
hewjw bdiwnendhw eie jebw ebhr eud the rurbeueuebe,positive
coba pubg bikin mode by one biar bisa nambah skill gitu apa bikin mode vs di miramar biar rame,positive
bagus banget,positive
jangan terlalu besar mb nya naik terus hp yg memorinya cuma gb macetan kasian,neutral
bagi yg punya game ini tolong dong punya ku jangn di kasih waktu mask setiap logen waktu pemain anda habis kta nya gimana mau mainin klo baru logen wktu nya abis pelis helo pubg kenpa ni punya saya abis apded kok susa main nya ngelek dn gerafix cacat mohon bantuan nya maaf kenapa ini pubg sya abiss di apdet kok gak bisa di buka mohan bantu anya pak,neutral
tolong dong perbaiki masalah server game nya sudah cukup bagus tapi masalah server nya tolong cepat betulkan agar pemain dapat memainkan game nya dengan lancar,neutral
banyak bug,negative
gabut,positive
saya baru kasih bintang karna game nya banyak dowload datanya,neutral
buruk game haram ff gk haram,negative
kepada pihak pubg mengapa step nya masih jauh sama suaranya gak jelas di map masih merah pudar tapi kok tiba tiba musuhnya pas di belakang saya padahal step nya kecil kali loh,positive
geme nya keren,positive
apakah ada event pyramid lagi,neutral
jadi betah di pubg,negative
pubg rating,neutral
bagus sekali,positive
bagus,positive
koneksi suka error padahal menggunakan wifi ping pas di coba pake paket data ping lancar ini apa gimana,neutral
haram cok,negative
knp udh di update kok malah tmbh bagus ga sama kyk sebelumnya ini malah di tembak sama musuh kok malah langsung matii,neutral
game ini banyak bug nya aku pasti kalau naik mobil ngetril gk jelas,negative
goodgame,positive
sedih ga sebagus dulu,negative
makin update makin mjadi frame drop ny,negative
udah di upgrade minta upgrade lagi habis kuota,negative
mau unbind aja dipersulitkeburu hilang akun saya untuk melepas platform harap dipercepatjng dibuat menunggu hari lebih bru bisa diunbind,negative
gw toleransi deh sekarang,positive
sinyal kurang manteng dikit min overall oke lah buat hp midrange,positive
nda jlas btul orang buat akun baru gara akun lama kena banned malah di tuduh citer terus baru kalau mau main pun sama teman harus nunggu waktu lagi makin kesini makin nda jelas ni game coba lah di atur dikit bedain mana yg cit mana yg nda jago dikit di raport katanya citer terus kmi ni nda boleh jago kah kok di tuduh citer terus aneh,negative
kadang data gede tpi kok macet bang tlong sesuaikan,negative
pubg boleh diperbaiki mengenai grafiknyaa gk soalnya agak patah dibaguskan saja yaa,neutral
halo pubg tolang kembali kan akun saya,positive
good,neutral
ok,positive
leg,neutral
suka ngelag makin gk seru pubg sekarang admin,neutral
minusnya setiap updet harus dwonlod ulang semua mapskin bajuskin senjatadan semuanya,negative
min tolong turunin lagi mb nya aku soalnya ram jadi kalau main agak patah patah,neutral
saya pemain ff tapi saya jagonya main free fire sama pubg pubg game haram free fire game burik,positive
bagustp kurang menarik,neutral
bug nya sangat meresahkan dan juga ping yang tibatiba naikmaaf saya hanya memberikan bintang,neutral
qweruyy,negative
good luck,positive
ok,positive
saya pengen mainkan game ini tapi download datanya besar padahal ram hp ku cuman gb jadi tolong lah pubg mobile perkecil lah datanya terima kasih,neutral
ini gak bisa masuk ke geme nya sama bayak bug ya dowlod pun gak bisa terrus udah limakali dowlod ini geme gak bisa bisa,neutral
game ini sudah sangat bagus dan gokil tetapi tolong game ini sangat berat dan lagngeframe dan banyak cheater juga,negative
game ini bagus tapi susah so saya bagi bintang,positive
