content,polarity,label
pemain free fire hebatnya main free fire pubg pubg game haram free fire game grafis buruk,0.18571428571428575,positive
bagus menarik,0.6,positive
bug meresahkan sinyal maaf bintang,-0.5,negative
bagus luck,0.7,positive
ok,0.5,positive
mainkan game download datanya handphone giga byte tolong pubg mobile perkecil datanya terima kasih,-0.4,negative
masuk game bug download kali download game,-0.4,negative
game bagus gila tolong game berat lag frame cheat,-0.18000000000000002,negative
game bagus sulit bintang,-0.0666666666666667,negative
menyengsarakan,-1.0,negative
game bug dunia,0.0,neutral
game teaming teaming banned,-0.4,negative
handphone lag parah pakai handphone lag,0.0,neutral
tolong perkecil ukuran sumber daya,0.0,neutral
mantap,0.16666666666666666,positive
kontrol mudah riset nice try krafton,0.5166666666666666,positive
mohon maaf kasar suara chat diperbolehkan kasar gameplay tersinggung bicara player,-0.033333333333333326,negative
pubg berat banget diram berat mohon ringan biar nyaman mainnya,0.085,positive
perbaiki menimbulkan versi pubg berat dijalankan memainkan game handphone xiaomi redmi lancar game berat jalankan lag drop fps bertemu musuh,-0.16,negative
keren,0.35,positive
loading banget jelek,-0.7,negative
bagus keren,0.5249999999999999,positive
kasih saran tombol tunduk opsi tekan tahan mudah mudahan pembaruan terima,0.0,neutral
bug suara kendaraan step senjata mobil dengar tolong perbaiki,0.0,neutral
masukan pubg mobile banget grafis optimalkan handphone handphone spesifikasi mencukupi main game patah patah sinyal ok bagus main perang kadang fps drop kecewa ramai mengganggu match mode fpp pemain ganti bot push pertandingan menunggu pertandingan mengurus mode tpp arus seimbang,0.06499999999999997,positive
tombol update,0.0,neutral
tabrak musuh knock mati keseringan musuh mental anehlah kali kaya,-0.075,negative
game bagus bug masuk mobil mobil tombol lari hilang kadang kontrol view berubah sebelah kanan,0.1952380952380952,positive
lag bug gagal terhubung sinyal tolong developer mohon perbaiki pasal koneksi salam musim,-0.5,negative
bug arena tolong perbaiki,0.0,neutral
kasih bintang game update berat mainkan handphone,-0.03333333333333335,negative
game bagus bug tolong dihapus semoga sukses,0.3333333333333333,positive
masuk gamenya,-0.4,negative
game enak dimainkan game grafis buruk bernama gratis tembak free fire berat patah patah handphone jadul anjing,-0.03749999999999999,negative
maaf kasih bintang,-0.5,negative
game bodoh,-0.6,negative
sadari game sepi indonesia,-0.2,negative
game seru tolong developer mega byte kecilkan kasihan handphone low budget,0.06666666666666667,positive
ukuran game biar orang suka kuberi bintang ukuran bintang ok,0.04999999999999999,positive
mantap,0.16666666666666666,positive
game masuk akal masak tier bronze kasih lawan tier diamond keatas game bodoh,-0.275,negative
tolong perbaiki bug damage merugikan musuhnya mati pubg,0.0,neutral
terhormat developer pubg mobile memantau perkebangan terkait isu bug didalam game terjun pesawat kali mengalami namanya parasut berputar lompat pesawat kali didaratan bug mengalami sembunyi dibalik tembok lawan semoga update kali perkembangan bagus performa bermain terima kasih,-0.26666666666666666,negative
bug penyimpan,0.0,neutral
sombong tangani,0.0,neutral
download obb service kiamat,0.0,neutral
kasih bintang lihat teman main mati selala macet sinyal bagus,0.3333333333333333,positive
game seru,-0.05000000000000002,negative
tolong tencent baca pesan player coba pisahkan bot player tim lelah banget main solo squad squad,-0.4,negative
tandingnya banget menunggu,0.2,positive
turun kontainer senjata keliling,-0.15555555555555559,negative
halo tencent krafton bug permasalahan mengembalikan erangel erangel segi grafis detail nyata erangel grafiknya suka karenakan detail asli nyata realistis airnya refleksinya biru refleksinya lihat bagus tunggu perbaikannya salam player old pubg mobile,0.09444444444444444,positive
admin bagus sinyalku bug habis recall livik,0.7,positive
mohon bug perbaiki bagus data update,0.7,positive
tolong lobi perbaiki sinyalnya game lancar lobi putar,-0.13333333333333333,negative
lumayan,0.2,positive
pubg menu utama handphone pubg disuruh download ulang download ulang buang buang paket data,0.16666666666666666,positive
bug,0.0,neutral
metro royale buka,0.0,neutral
halo mengeluh game pubg mobile hirau percaya game tenang,-0.16666666666666666,negative
tolong perbaiki banyakkan bug turun pesawat,0.0,neutral
game elit sinyal sulit,-0.45,negative
bug,0.0,neutral
main bug lag marah,-0.5,negative
anjing handphone langsung freeze,0.1,positive
bilang rindu musim,0.0,neutral
coba main update berat berhenti mainkan pubg,-0.2,negative
bug peta mode peta peta rusak,0.0,neutral
banyakkan skin kocak banyakkan plagiat skin free fire aplikasi khusus pubg skin rilis pubg mobile game mati,0.1314285714285714,positive
bug render sinyal,0.0,neutral
death pubg mobile,0.0,neutral
game,-0.4,negative
pengguna aplikasi modifikasi badan warna tolong fixed banned device,0.0,neutral
sedot kuota,0.0,neutral
developer habiskan kuota main game download masuk download play store download teraman developer suka menyulitkan player bagus sinyal mega byte second lag kasih start game menyulitkan,-0.18333333333333335,negative
bagus,0.7,positive
game merugikan upgrade menghabiskan kuota sinyal lambat pindah game tiada maaf,-0.15000000000000002,negative
bagus,0.7,positive
game,-0.4,negative
developer tolong fokus koneksi wifi memakai wifi bagus lag menit mohon fokus koneksi bagus resolusi memukau,0.7,positive
developer tolong perbaiki bug tolong keamanan banned perbaiki cheat anjing,0.0,neutral
pubg main frame kadang turun device kelas bug livik tolong banned cheat rank ace player bermain curang menginstall plug alat bantu modifikasi sekian terima kasih,-0.4777777777777778,negative
login dipersulit menunggu detik sinyal mega byte second game,-0.3,negative
kaya,0.375,positive
tolong suka bug turun pesawat mati lucu anjing,0.04814814814814813,positive
suka,0.0,neutral
kentang,0.0,neutral
suka aplikasinya kemarin tanggal maret handphone main pubg akun kena hack orang lemas malas main pubg,-0.25,negative
update lag tolong perbaiki bug uninstall lag bug nyaman main,0.4,positive
server error fps turun,0.0,neutral
game haram,-0.4,negative
bagus,0.7,positive
bug tdm main rank,-0.8,negative
mantap,0.16666666666666666,positive
spray sulit,-0.5,negative
game bagus haram game haram,-0.03333333333333336,negative
game survival,-0.4,negative
game keren,-0.025000000000000022,negative
mantap,0.16666666666666666,positive
bagus game bergairah,0.0833333333333333,positive
frame admin,0.0,neutral
game seru kurangi bug memori penuh bug tolong perbaiki sekian terima kasih,0.08333333333333331,positive
suka macet loading match rendering banget chipset shotgun realme heran update tolong pubg mobile atasi,0.15000000000000002,positive
matchmaking seru,0.3,positive
halo tencent krafton bug permasalahan mengembalikan erangel erangel segi grafis detail nyata erangel grafiknya suka karenakan detail asli nyata realistis airnya refleksinya biru refleksinya lihat bagus tunggu perbaikannya salam player old pubg mobile,0.09444444444444444,positive
update sulit masuk match suka mental masuk,-0.3,negative
tolong bug mobil bug scope habis update bug semalam update penuh update,0.0,neutral
game bagus buka,0.09999999999999998,positive
keren bagus,0.5249999999999999,positive
tencent curang kill death rasio ketemu player kill death rasio adu adil,0.7,positive
tolong developer pubg kaya pensiun developer pensiun kenangan musim musim terlupakan,0.375,positive
main pubg,0.0,neutral
suka game,0.0,neutral
cheat masuk,0.0,neutral
belom hasil,0.0,neutral
download berjalan pause download mohon fixed bug scene login macet situ mematikan data dihidupkan tolong fixed,0.0,neutral
game seru ayo download,-0.05000000000000002,negative
tolong skin baju mythic animasi gerak gerak hilangkan user handphone low beli skin baju mythic menikmati animasi tolong perbaiki perbaiki naikkan bintang,0.25,positive
anymore,0.0,neutral
game grafis buruk loading banget hapus game,-0.3,negative
menunggu permainan,-0.4,negative
berkat pubg pacar orang memperlakukan ratu terima kasih pubg,0.2,positive
main teman seru handphone kuat,0.375,positive
game call duty mobile update download ulang resource download mengesalkan mengesalkan paket data internet habis download ulang resource pack bodoh update update update update download resource pack,-0.6,negative
dear tencent merasakan pengalaman bermain maksimal bug didalam game salah satunya bug shotgun shotgun rapid fire shotgun dbs sinyal bagus tembakkan mengeluarkan peluru berjalan posisi berjalan alami berkalikali,0.09999999999999998,positive
disemua game game sukai kecewa cheat sekian terima,-0.125,negative
akun masuk twitter,0.0,neutral
mohon perbaiki main peta tdm bug lihat musuh teman,0.16666666666666666,positive
game berat update,-0.30000000000000004,negative
giroskop berfungsi disaat aktifkan tolong dibantu,0.0,neutral
perbaiki bug,0.0,neutral
download loading banget sinyal,0.2,positive
berat game,-0.4,negative
game kedepan file kurangi terima kasih,-0.07500000000000001,negative
silahkan bermain game luang,0.0,neutral
update masuk game versi undang teman diundang teman update update mohon solusinya terima kasih,-0.4,negative
tolong perbaiki gamenya bangkai main rank bug babi,-0.6000000000000001,negative
update,0.0,neutral
developer tolong handphone kentang handphone spesifikasi rendah perbaiki drop fps ruang penyimpanan ram grafis mendukung smooth ultra drop fps bug fps tolong diperbaiki chipset unisoc,0.13333333333333333,positive
lumayan mengesalkan,-0.07500000000000001,negative
hantu touch hilang sensitivitasnya turunkan,0.0,neutral
parah banget bug mohon diperbaiki,-0.6999999999999998,negative
kali download patah game sulit mencari senjata tembak musuh patah kadang macet jalan lobi game suka maaf bintang kurangi,-0.45,negative
game busuk android ios bug scope lari bermain library benarkan bug memperbarui outfit outfit bagus kualitas game busuk banget,0.25,positive
suka game tolong bug lag tolong perbaiki,0.0,neutral
masuk,0.0,neutral
berat banyakkan fitur enak gameplay sederhana ringan semoga masukan didengar,0.30000000000000004,positive
masuk game,-0.4,negative
seru intinya main game jarang winner,0.19999999999999998,positive
hai sahabat skin senjata trial,0.0,neutral
admin pubg melaporkan pemain pubg curang menyerang membunuh teman tim mengalami tolong pemain curang blokir merugikan pemain terima kasih tanggap,0.0,neutral
game haram berperang bertamu dasar game haram game bertamu haram game jelek enak game free fire epik game mahal jelek haram mengambil game haram game menyembah patung bodoh game haram,-0.23999999999999994,negative
grafis mantap,0.4,positive
senang bermain,0.8,positive
upgrade login akun,0.0,neutral
tencent mohon harga pubg kurangi mega byte,0.0,neutral
admin bagus sinyalku bug habis recall livik,0.7,positive
game mantap,-0.11666666666666668,negative
game bodoh,-0.6,negative
game menghibur bertengkar,0.5,positive
sinyal berat tanggal bug update game mobile kasihan tolong sesuaikan,-0.15000000000000002,negative
update error peta erangel bangunan rumah senjata melayang bayangan musuh bug mengambil senjata terhalang tembok install ulang,0.0,neutral
beruntung server kali masuk pubg mobile macet loading kecewa,-0.20833333333333334,negative
bagus rekomendasi banget keren bug,0.5249999999999999,positive
lumayan update terbaru,0.375,positive
bagus,0.7,positive
bug game tdm bug giroskop,-0.4,negative
anjing,0.0,neutral
lumayan suka kalahnya penasaran ambisi,0.075,positive
jelek game rusak,-0.5,negative
bagus,0.7,positive
gachanya parah bro bagus buka peti anjing isinya stiker beli elit pass kapok gacha game dapatnya bangkai bug step perbaiki aduh,-0.09999999999999998,negative
excuse tolong turn otomatis download disturbing lobi pakai internet connection unstable terima kasih,-0.275,negative
naga frame parah tabrak squad,0.0,neutral
kebanyak bug laporkan bug grafisnya cacat koneksi stabil pakai wifi bug relog game parah tolong,0.25,positive
seru update sinyal bagus,0.5,positive
bug uninstall maaf,-0.5,negative
bug layar kadang layarnya hitam,-0.16666666666666666,negative
kadang suka lag sinyal suka lag sinyal bagus update kepasang,0.7,positive
pubg game haram,-0.4,negative
tolong handphone disegerakan mendukung giroskop sulit giroskop,-0.125,negative
ajarkan bermain,0.0,neutral
moga menghibur,0.0,neutral
bagus keren,0.5249999999999999,positive
update enak,1.0,positive
banget,0.2,positive
download free fire,0.4,positive
mantap,0.16666666666666666,positive
masuk sanhok miramar sulit menunggu berjam jam bosan main erangel,-0.5,negative
bagus banget menunggu,0.9099999999999999,positive
game haram,-0.4,negative
game beli kasih gratiskan habis,0.13333333333333333,positive
mohon maaf bug sukai main bareng teman update bercanda melemparkan motor bug macet udara lelah pubg diperbaiki ubah bintang bintang,-0.45,negative
sahabat masukan maluku utara papua,0.0,neutral
maaf kasih sulit hahaha,0.06666666666666667,positive
kaku bos seru,0.04285714285714286,positive
log game download,-0.4,negative
anjing,0.0,neutral
tolong perhatikan pemain spesifikasi menengah nyaman memainkan game frame menyebabkan lag crash game,-0.13333333333333333,negative
bagus ever,0.7,positive
pensiun handphone sanggup semenjak update frame pubg terima kasih menemani see,0.0,neutral
bagus,0.7,positive
tolong tencent handphone dibawah minimal memperbaiki suara kendaraan handphone minimal suara kendaraannya terdengarnya musuh pakai kendaraan sekian terima kasih,0.16666666666666666,positive
skin skin related suka perang skin mencolok,0.0,neutral
