content,sentiment
"pensi game ini,hadiah dr royal passs skin itu2 aja senjata scar-L,m24,kar98,m164,tidak ada skin DP,m416...skin mobil juga ga ada lagi..uda isi uc puluhan buka dapet kupon n coin sampah,saya tahu random tapi bnyak tmn yg ga isi uc kok dapet m4 glacier n material upgrade ampe m416nya level 3..saya pemain lama merasa ini game settingan pemain yg isi uc dikurangin hokinya biar isi terus ...yg ga isi uc hokinya berx lipat...",negative
top,positive
-sinyal,negative
Kasih tiga bintang dulu mudah mudahan setelah di update lebih bagus permainannya,neutral
Tolong dong suka ada bug loh masa turun di bawah malahan naik pesawat terus mati ga lucu anj,neutral
"Kadang ngelek2,dan akun saya diblokir...saya tidak melakukan kecurangan tapi ikut diblokir...itu bukan solusi menurut saya.tks",neutral
Gamenya Bagusss Cumaa Masih Ada Bug PC Di Android Tolong Tencent Di Perbaiki Bug Inii,positive
Biasah aja,neutral
Tensen anjing,positive
👎👎👎👎👎👎👎 dari pemain ff,negative
Ei ayolah knp gak bisa di install,negative
Gem. Bagus,positive
"ada yang buat saya kecewa di game ini, pas kita mati mau nonton tim kita main cuma diam di satu titik dan tidak bergerak sedangkan suara dan langkah kaki nya bisa di dengar kan, terkadang kita di panggil untuk kembali malah gak tau posisi kita dimana lihat di maps dalam zona tiba - tiba mati sia - sia karena ternyata bukan dalam zona..",negative
"Knapa tidak mau di update,,,?",positive
Bagus game nya,neutral
"Bintangnya naik 1 ya karena bug sudah diperbaiki, tapi tolong dong untuk sistem peti premium kembalikan seperti dulu, yang 5 kali draw dijamin mendapatkan legendaris, sekarang malah epic jaminannya",negative
Y sangat bagus☹️,positive
Game nya haram tidak paling populer,negative
Halo developer yang terhormat......ini kenapa tidak bisa di download ya.padahal ram saya masih 2 GB padahal saya pengen panget main pubg dan saya tidak memakai WiFi saya memakai paket itu saja terima kasih developer terhormat🙏🙏🙏,negative
Ini masukan untuk pubg mobile penting banget grafis optimalkan lagi hp saya hp spek sangat mencukupi untuk maen ni game agar ga patah patah masalah jaringan ok bagus sangat tapi saat maen lagi perang kadang fps drop saya agak kecewa apa lagi saat tempat rame...sangat mengganggu dan satu lagi untuk mact mode fpp kalo ga ada pemain mending ganti ajah sajah ama bot mau di phus percuma selalu ga ada pertandingan nunggu lama lama ga ada pertandingan jangan ngurusin mode tpp ajah tapi arus seimbang...,positive
"ini kenapa ya, sy mau invite teman malah ada pemberitahuan meminta update, padahal di playstore saya tdk pemberitahuan update pubgnya. saya jd tdk bs mabar sma temen gara2 error",positive
permain cukut bagussi,neutral
Tolong ram nya jangan di naekin masak pas apdet harus ganti hp tolong lebih kecil lagi ram nya,negative
Kenapa sekarang pubg ngk bisa Mabar sama temen yang kecil atau yang gede tiernya pengen pubg kek dulu bisa Mabar tanpa memandang tier,positive
Setelah update malah eror Di map erangel... saya tidak bisa melihat bangunan atau rumah.... hanya senjata melayang dan bayangan musuh seperti bug...dan ketika saya ingin mengambil senjata seperti terhalang tembok yang tidak terlihat...kenapa yaa...apa saya harus install ulang ...,negative
makin ke sini makin menk jadi2 gimanasih?,neutral
GAK NGE LUH LAGI WE,positive
Geme nya bagus dan characte dan bagus dan gerafik nya bagus aku kasi bintang 4,positive
Game yg sangat bagus,positive
Tingkatkan lagi fps masih drop,positive
Kok setel di donlod data nya ngk ada ya padahal baru aja di donlod dah ngk bisa masuk,neutral
Gue saranin pubg buat grafik paling semood biar player hp kentang bisa main tanpa lag😐,positive
Knp gw download dan tiba² keriset ulang padahal udah 94% tiba² keriset dari dari 0 lagi pada hal jaringan bagus dan kuota banyak dan WiFi lanjar tolong penjelasannya,negative
Saya beri bintang 1 karna terlalu banyak bug²,negative
Gk ada lovers,positive
Mantap,positive
"Bagi ku Game ini tentu sangat menyenangkan, dan dari segi grafik nya sudah lumayan bagus , control nya pun mudah untuk di mainkan ... Untuk kedepan nya smoga game ini tambah jauh lebih baik lagi...👍👍",positive
Aplikasinya bagus,negative
Gabisa login twitter tolong lahh,negative
Pas login awal. Langsung keluar sendiri. Server tidak mrespon. Hemmmmmm,neutral
Lumayan menarik gem nya,neutral
"ini game kenapa dah yaa kok sekarang, punya aku gagal server terus, abis itu download ulang data lagi nunggu lagi, sayanunggu sampe hampir semaleman",neutral
"Game bagus, tapi macth nya terlalu lama nunggu. Jadi bosan",neutral
Apaan gem Kya gni udh di katain haram jelek pula ngending tmn tmn main ff meskipun burik tpi ultra cerah ngga kaya pubg gem ga jelas so kerah anak ff ni bos senggol dong gem haram gem asu udah sepi di katain haram paket lengkap mending hapus aja pubg dari playstor,negative
Ok,positive
Makin ga jelas aja di-update malah nambah terus,neutral
Wowo,positive
Game nya ngelag sial,negative
"Banyak permasalahan sekarang gak kaya dulu,performa kurang baik",neutral
😂😂😂💯💯💯💯💯💯💯💯👍,positive
"Game bagus,tapi masih lemah. Hacker masih dengan mudahnya dapat bermain. Padahal Game Mobile. Koreksi! Dan Sensitivitas tombolnya juga mau berubah sendiri diwaktu tertentu buat capek nyusun ulang sesuai keinginan!",negative
Untuk kraton kenapa ya tiap update sinyal gak stabil padahal WiFi lancar main game yg lain lancar ya kenapa yaaaaaaaa?,neutral
Gila sih.. Gua yg ngerport cheter gua juga yg ke ban.. Makin hari makin gk jelas main murni masih aja di ban... Yg lain pass makk cit gak ada tu yg ke ban giliran gua cuman ngereport cheter . Gua juga ikut ke ban lawak,negative
Sangat menghibur,neutral
Saya ngabug gak bisa jalan ketika lompat dari rumah...,negative
"Gua cuman satu kenapa isi rp itu senjata cuman scar-l,akm,sama m16 dan skin pesawat mulu capek tencent isi rp setiap season itu2 mulu",neutral
"Bagus,tapi skinnya usahain gratisan",neutral
"Udh download Game Nya 688 MB pas udh masuk malah harus download datanya lagi...ada yg 420 MB sama 820 MB Yaudh gw pilih yg ringan aja, eh pas udh selesai pulsa gw lngsng abis...Bngsat Emng nih game cuk👎",negative
"Kok ngeleknya makin parah kalo ketemu lawan sama mau ngeras, biasanya kalo turun mobil dulu enak banget,,sekarang lambat,,entahlah. Terimakasih.",neutral
Permisi ini kenapa ya setiap sy macth making pasti ga masuk masuk udh 3 menit lebih. Kira kira kenapa ya,negative
Seru pake. Bangett 🤣🤣,neutral
GAME HANYA UNTUK MENGHIBUR BUKAN UNTUK BERTENGKAR,neutral
Kenapa sekarang saya tidak bisa login dengan menggunakan akun facebook saya?,negative
tolong adain fitur banned buat yg ngendok sm hbd :') kesel aing mati di bokong mulu.,positive
Di aniversary malah bug banyak kadang nomer urut ndak ada Musuh sering ndak kelihatan dengan jarak pandang dekat trus bug padahal pake game laen yg berat hpku aman tapi pubg kali ini ada banyak bug,neutral
"Saya pengguna snapdragon 665 ram 8/128, knpa ya grafik ya masih blom bisa hd, padahal saya menginginkan agar bisa grafik HD, jdi tolong dunk agar grafiknya bisa di buat HD, terima kasih.",neutral
Gem nya bagus banet kalian harus donglod grapik nya bagus bagus loh.,positive
Musuh nya sering ga seimbang. Masa tier platium bisa jumpa tier Ace. Kasi musuh yg tier nya sama la biar seimbang,negative
Bismilah gacha dapet Nemesis. Gpp min kemaren abis komen disini aku gacha dari bansos dapet Nemesis beneran,positive
I like🎉❤️❤️,positive
4g leg,positive
Saat gua main ini kok jadi patah-patah. Di berbaiki lagi dong sangat haram!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️,neutral
Ini kok makin kesini makin aneh ya?padahal jaringanku dah bagus tapi katanya gagal masuk server kenapa si itu akunku dah bagus kalo bisa kembaliin mohon di perbaiki,neutral
Bagaimana cara memulihkan BUG suara kendaraan?,negative
Bagus,negative
Woy babi server down mulu ajg gx bisa login,negative
Sangat bagus,positive
Etanny,positive
Ok,neutral
Good game,neutral
Masih bagusan tencent,negative
Kurangin bug2,neutral
Cukup menhibur,neutral
Mayan,neutral
Gamenya gak enak aku jadi gak bisa main hp gara gara game ini masih mending gamenya diblokir saja,negative
"GAME RUSAK! 100000% PENSI MAIN GRGR ISINYA FULL BUG. NTAH BUG SCOPE, BUG MIC, BUG INILAH, BUG ITULAH. EVENT MULU YANG DIURUSIN BUG GAK PERNAH DIFIX.",negative
Banyak bug,negative
"Saya kasih rating 3 ngebug mulu, bug pas setelah mati itu suka gk gerak nonton teman pak tolong perbaiki ya nanti saya kasih bintang 5 kok",neutral
"Mantap Gw main di karakin dapet rudal terus, ku ratain 1 map",positive
Kenapa sih waktu di update lama jalan nya padahal jaringan nya bagus,neutral
Ok,neutral
Menurut saya gamenya udah bagus cuma masih banyak bug nya mohon perbaiki bugnya dari segi grafik dan gameplay-nya udh bagu cuman bug nya dai rank,neutral
Gem nya sangat haram ya jangan ada yang nngedonglod gem haram inih,negative
Ansar123⁴56,positive
Kenapa habis apdet kok gx bs masuk tolong dong gimana,neutral
Tidak bisa menampilkan stat Regional saya,negative
gimana cara masuk babi ngak bisa cok,negative
"bug, cheat dan jaringan masih bermasalah...",negative
Bagus sekali,negative
obb suruh download lagi,negative
"Pliss perbaiki bugnya,pas main sungainya kok tidak ada airnya,ini kenapa ya.",neutral
"Setiap kali update selalu buruk, bug & leg bahkan masuk pertemuan antara player pun smakin susah bahkan sulit.. Mungkin lbih baiknya benarkan bug2 dlu agar kami tidak lagi mengalami hal2 atau bug2 yg mungkin merugikan kami.. Untuk developer terhormat, terimakasih",neutral
Kapan update poco f3 90 fps min.....? Masa mi 10T pro bisa padahal SNB 865 Sdangkan 870 belum...?,positive
Game broken banyak bug perbaiki dong krafton,negative
Fabjiitubague,positive
Nyoba,neutral
banyak orang ngendok kek tai,neutral
Engga bisa di download padahal udah coba beberapa kali tetap aja engga bisa ngedownlod salah nya di mana coba jadi saya kasih bintang⭐ 2 dulu ya kalo sudah ter-Download baru saya kasih bintang 5 okyy,negative
saya tidak jalan terus saya udah tungu dari tadi tidak jalan terus tolong perbaiki,neutral
"Bagus tpi sayang masih terlalu bnyak citer vif berkeliyaran 1 pun GK bisa di atasin krpton maka nya MLS main udh bnyak orng MLS main gara"" chit",neutral
Bagus,positive
Berat,neutral
Kenapa kalau abis update data di dalam game jadi download ulang lagi tolong perbaiki lagi dong,negative
"Apa an min engga bisa di update perbaikin lah sinyal gw udah bagus lancar tapi buat update stuck di 27% kalo kayak gini mending gw pindah game aja perbaiki lah min edit: untuk kali ini lumayan lah,,,tapi untuk gameplay jangan sama Ama game sebelah lah lama2 pubg kyak game sebelah, contohnya pas terjun masa pake skateboard",positive
Dc teros,positive
"Bagus sih, cuman pas aku mau ambil senjata knp malah keluar sendiri ? Mohon d perbaiki ya.",negative
Nice,positive
i don't wanna play this game anymore never Cause this game is a crash game,negative
"Disuruh izinkan acces media, udah diizinin tetep gak kebuka, PUBG makin lama makin jelek banget 👎🏻👎🏻👎🏻👎🏻",negative
Nangis banget storage ku gacukup padahal udh aju bersihin tetep aja gabisa,neutral
Sakin ringan nya game ini hp saya mau meledak dek padahal kemarin nyaman aja tapi skrng k.....l banget,positive
"Kenapa tiap jarak 1-6 meter saat musuh lompat-lompat pasti lag. Tapi meski depan ada 1 squad tapi jika tidak lompat"" engga lag sama sekali. Aneh bener",neutral
Gg,positive
"orang yang gqk bisa beli iphone merasa tersiksa maen pubg, karna stiap siseen bertmbah trus 🥴",neutral
Bagus game nya,neutral
"Update sekarang ini masih banyak bug dan cheater ya belum banyak di tangani serta frame drop juga belum di benarkan,semoga update 2.0 bisa di perbaiki",neutral
Mantap nih gem Nya,positive
"Tolong developer hilangin bug nya, atau minimal bug saat baru turun pesawat, rumahnya selalu nge bug apalagi yg pake android, tolong ya",negative
Bagus game nya,positive
nice,neutral
Mantap gak kaya ep ep,positive
"Memori soak cuk, updet mulu.",positive
👍. Bagus. Enak. Mainnya. Sip lah.pubg..,positive
Top,negative
Qweruyy,negative
Tiba tiba gk bisa masuk game,neutral
Saya suka sih game ini tapi pas terjun dari pesawat kayak ngebug gitu makanya aku kasih bintang 3 dulu kalau udah di perbaiki baru gua kasih bintang lima,neutral
"Ntap game, tpi tolong support in buat processor mediatek A25 biar ngga ngeframe susah soalnya",positive
sudah sekian lama tidak login sekali nya login item royale pass yang sudah saya kumpulkan hilang semua merasa dirugikan oleh pihak pubg karena saya sudah menghabiskan banyak uang untuk royale pass di pubg,negative
Hello im Advin tolong perbaiki beberapa bug yaitu 1.bug ui pada clasic terkadang bug tidak ada UI 2.bug tidak ada peluru di mode tdm PING bagus 3.bug tidak bisa memulai permainan pada mode 8v8 selalu macthmakking terus Tolong di perbaiki jangan cuma update dan collab saja yang di pentingin tolong kesadarannya 🙏🙏,neutral
Like this game,positive
Bagus baget,positive
Menurut saya game nya jelek karena game ini haram cuy,neutral
Jarang hoki nya,positive
Pocox3pro force close,neutral
"Saya kecewa,game pubg saya nggak bisa dimainkan dan nggak bisa konek ke Facebook, Asal masuk melalui Facebook katanya otoritas dibatalkan.",negative
Tolong lah di perbaiki lagi masalah jaringan nya .. Masa iya kadang bisa masuk kadang juga tidak bisa masuk.. Saya kasih bintang 3 dulu ya..,neutral
"Sangat suka dengan game pubg, namun apa cuma dari hp saya saja yang setalah update bug suara tembakan musuh yang terdengar taping bahkan gak terdengar sama sekali tau"" langsung knock.. tolong solusinya 🙏",neutral
"Kepada developer mohon untuk lebih meningkatkan keamanan game karena semakin banyak saja cheater yang membuat resah pemain lain, dan mengapa tetap saja lolos dari pengawasan sistem anti cheat.",negative
game babi.... senjata tak ada..,negative
Game lumayan bagus tapi sayangnya banyak cheater. yang pake cheat tolong diban,neutral
grafik bagus ada pintu tidak membuat sakit mata terimakasih pubg telah memberi saya pengalaman berperang yang bagus dan tidak membuat sakit mata terimakasih pubg,positive
mntap,neutral
"Makin kesini makin gede ,gmana ada yg minat coba buat download,, ambil contoh dari mobile legend ,dia makin update gak makin gede ,justru peminat nya mobile legend makin bnyak , Lah ini makin kesini makin gede ,gimana ada yg minat bro ,ga akan ada yg minat ,, coba lah jadiin pubg game yg merakyat",negative
"Dengan adanya perifikasi dua langkah sebelum yang sekarang, saya jadi sulit untuk login. Karena nomor telephone yg saya tautkan hilang dan saya sulit untuk mendapatkan kode OTP. Tapi kode yang di kirim lewat Gmail bisa karena saya masih punya akses ke Gmail saya. Mohon CS bantu saya memecahkan masalah ini 🙏",negative
Wih game nha seru anjir 😚,positive
Hewjw bdiwnendhw w eie w e jebw e ebhr eud w the rurbeueuebe,positive
"Coba pubg bikin mode by one biar bisa nambah skill gitu, apa bikin mode 50vs50 di miramar. Biar rame",positive
Bagus banget!!!,positive
"jangan terlalu besar mb nya.. naik terus.. hp yg memorinya cuma 2 gb macet""an .. kasian",neutral
Bagi yg punya game ini tolong dong punya ku jangn di kasih waktu mask setiap logen waktu pemain anda habis kta nya gimana mau mainin klo baru logen wktu nya abisssss pelissss Helo pubg kenpa ni punya saya abisss apded kok susa main nya ngelek dn gerafix cacat mohon bantuan nya. Maaf kenapa ini pubg sya abiss di apdet kok gak bisa di buka mohan bantu anya pak,neutral
