content,sentiment
tolonglah bug,0
game pintu tolong cari tukang pintu,2
pensiun,0
bentar pubg tercinta,2
arena ultimate beli senjata permintaan senjata teman senjata drop diambil menjarah peti musuh ambil senjata ambil granat bermain aman team deathmatch dominasi peluru klip melampirkan bukti menampilkan gambar layar record ya,0
data penyimpanan tolong dikurangi,2
on mikrofon suara kyk nlvn,2
kakak tolong ponsel ram grafik ya hd in bosan grafik standar tolong ya kakak grafik ya dh hd main,0
dimainkan,1
pembaruan,1
seru,0
mf kasih bintang pemain mf pemain free fire cobalah pubg mobile,0
bagus,2
bagus,2
seru ponsel ram main ramai,1
kakak gamenya bagus suka grafiknya salah menyenangkan pembelian game mahal melebihi game tolong perbaiki pembeliannya ya saran,2
tencent bagus cheat harap tindak lanjuti semangat,1
game bijak sistem game suka memblokir akun orang lelah buka royal menghabiskan uang main akun blokir tolong play store hapus game berkembang,0
gila game pemeresan item mahal,0
game bagus lambat laun game berat fps stabil grafik terputus putus ponsel mendukung mohon perbaiki,0
bagus,2
game bagus seru versu habe kentan,1
langkah lwan kedengar muncul peta,0
bug harap perbaiki,2
bagus peringkat sm biar main,0
pembaruan aneh recall bug random jaringan bagus musuh temannya terulang ulang jalan,1
oke terima kasih,2
tambahkan advanced graphic pengaturan,0
game bagus pintu,2
tolong jaringan penuh bug,1
perkiraan pertandingannya menit tunggu menit gagal miramar solo gerangan,2
gamenya bagus acara muncul acara ulang bug turun pesawat parasutnya buka muncul,1
ok,2
pubg login ponsel pocotolong,0
game bagus butuh ruang menampungnya mengunduh ponsel lalot habis tolong perbaikilah pubgnya bermain bilang lalot,0
tolong benarkan dibagian lobi lobi kouta pembatasan game bermain lancar main usaha eks tunggu sinyal cepat tolong ringankan lobi biar bug karakter cupu oke sekian terima kasih,1
game anjing babi haram bit,0
tolonglah kasih bot,1
game bug,0
tolong tencent pikirkan uc pikirkan pemain lawan cheat tolong blokir cheat tembok retas,2
bagus,2
bangga pubg,2
game bagus nemory mengunduh ngomong ngomong peringkat bintang game seru,2
game kelas game play seimbang,0
mengunduh baca comen ulasan jelek malas,1
game nyaman frend,0
ya game memuaskan,2
bagus,1
oke,2
bagus sayang cheat vif berkeliaran atasin krafton malas main orang malas main cheat,1
kasih bintang ponsel redmi mengaktifkan giroskop mohon maaf,2
senjata school,2
pengembang mohon musuh seimbang kalah,0
pemain karenakan updateh freem,0
main,1
retas login facebook solusinya,2
pembaruan masuk,1
anjing kebanyakan dagang baju bodoh kualitas jaringannya bagusin anjing,0
jaringannya stabil,1
meningkatkan pubg terbaru kuota penyimpangan kosong jaringan sala lancar anehnya klik pembaruan bermain store selatu pemberitahuan up lakukan terrunda data pribadi wifi,1
pubg,2
bug,1
coba,2
gambar grafiknya grafik buruk,0
oke game bagus,2
perang jarak mengalahkan membangkitkan icon kontrol hilang icon lari icon fire button kiri hilang,1
ponsel mengalami lancar bermain bermain lagiupdet,0
ya ya,2
bagus,0
suka,1
penonton pakai virtual private networks penonton,1
pembaruan,1
game seru semenjak temanku pensiun pensiun,2
pengguna pubg sungguh puas game mengasah iq kemampuan totalitas,2
tencent tolong terblokir account,1
pembaruan bug laporan game diperintahkan balasan tanggapan apapun bugnya kunjung diperbaiki,0
pembaruan tolong kualitas grafik halus menyukai game kendala ponsel kentang sanagt sulit bermain,1
mohon perbaiki server down,0
mati bodoh,0
pembaruan bug langkah suara tembakan,0
game beratdan membosankan,0
masuk game,1
cuku bagus bug ngambil item drop item langsung macet gamenya masuk login bunuh bot,1
game fps mudah kebanyakan bot,2
hewjw bdiwnendhw eie jebw ebhr eud rurbeueuebe,2
kp,1
game bagus pubg game free free berbeda,1
hebatr,2
bagus,2
tolong skin royal pass musim adakan skin mobil motor banyakin gantungan tas peringkat skin mobil motor golden peti,0
memasang tata letak bagikan teman tolong jadikan sensi seson,1
tolong garena pubg ram teman main ram ponsel ram oke,1
game bagus login tunggunya apex lelah seru,0
bagus kalah,1
macet in game,1
game bagus,2
grafik terputus putus drop dimana acara bagus menarikintinya tolong kurangin grafik terputus putus drop biarkan,1
tolong diperbaiki secepatnya munculnya peti premium pertumbuhan pack,1
asli,1
bug jaringan stabilmau mati game kah,0
main akun hokki isi uc hakki hoki tenccen pelitt anjing bangsatt,0
tolong pengembang pubg pensiun pengembang pensiun kenangan musim musim terlupakan,0
main pubgyg keluhkan bug kabut,0
data kecilkan,2
game buriq,1
fiturnya bagus turun bug patah patah berlari karakter jatuh tereliminasi mohon perbaiki peringkat bug turun pesawat,2
terhormat pubg peringkat menurun perangkat mendukung wkwwkkwpembaharuan meninjau perangkat pertengahan bentar game legend laku,0
bagus,2
hadiah tier peringkat,0
hallo pengembang kritik rasakan pertandingan ya jaringan stabil masuk server zona asia menunggu pertandingan menitan jt pemain kemanaitu kritikan semoga benarkan pengembang,1
game sulit pembaruan parah ponsel langkah kaki kiri orang kanan,0
perbaiki server keluarnya jaringannya,0
bot kembalikan,0
pembaruan suara tembakan hilang suara kendaraan,1
game grafik buruk bit,0
tanggal musim pubg,2
fps turun muluh jaringan ponsel bagus bag tembak perang,0
kasih bintang bag benarkan musing jaringan server tolong terima kasih,1
kakak game haram ponsel lancar,0
bagus bagus tolong ponsel ram tolong lancarkan,2
pembaruan game klw turun peminat game pubg temenq pensiun perangkat mumpuni,1
bag pengembang perbaiki ngeluh bag lancar,2
game pubg bug cheat pubg sumber bug cheer park,1
bug karakter tersandung bug langkah mini peta langkah teman langkah musuh tolong bug bug diperbaiki kasihan pemain main,0
kebanyakan acara,0
lancar grafik patah patah laksi karakter normal bug turun ramai pemainnya,1
game bagus game bug kadang kadang layar item kadang suka gerakkan,1
asw,0
jaringan telkomsel,2
spin skin uc habis hm,2
kasih musuh seimbang biar seru,0
bagus gamenya kolap kaisen,2
kadang lancar overallbagus bagus game,2
karakin peta be pemain solo instruksi tolong,1
bosan,0
masuk pubg memaksa tutup,0
server parah server lost,0
grafik hd asli gambarnya,1
data peta mengunduh hilang,0
main ram mama kasian hasil jualkan gorengan,2
membenci benci main game hehe gatau heh malas gamenya bagus main paksa dasar laki perempuan main pubg cari hai cari mulus plus seksi apalah main aowkaowk marah game orangnya dasar aneh intinya laki maunya cobalah memaksa asgh dasar manusia,0
tolong senjata sakit main klasik senjata sakit tolong sakit tambahan recoil aduh tolong ya pubg senjata sakit,0
tencent tolong perbaiki ya pubgnya skin rp gerak lobi pertandingan perbaiki kasih bintang,2
bug tolonglah perbaiki lahi,2
peringkat ace adil kebanyakan musuh tim kuat tim lemah toxic melaporkan pemain toxicapakah pemain dikenai hukuman moderator tencent peringkat ace kebanyakan pemain pemain toxic rasis mohon hukuman pemain toxic perberat blokir,2
game bagus,1
ya maaf tencent mengunduh filenya barusan suruh mengunduh habiskan kuota tolong tencent perbaiki,0
game beli kasih gratiskan habis tu,0
main pastikan ponsel bagus ya sayang,0
tencent kerja,2
bermain pertandingan jaringan cepat ponsel lancar tolong perbaiki mengganggu,1
tolong tencent pembaruan bug,1
gembburik manding free fire,0
login akun facebook,0
nyaman main teman semenjak pembaruan ukuran besarbanyak teman pensiun,0
ponsel redmi mengaktifkan,1
yanto,2
game sembuh,2
bagus keberuntungan,2
bug,1
tolong pubg item item gratiskan permanen,1
ya pubg bug berat tolong rendahkan game auto bintang,0
nyaman pubg,0
botnya,0
game bagus bagus masalahhya ponsel kuat lancar patah bagus kasih bintang,2
main malas pembaruan install ulang,0
bagus,1
kalah hapus mengunduh game tao,0
tencent tolong ponsel mewah sulit dengar pencinta game cari solusi biar ringan game berat biar laku youtube laku sulit dengar peminat up kadang menyesal lihat patah lancar parah cari solusi pikir kualitas hd kenyamanan pemainnya,1
bagus ponsel kentang,2
game,2
game haram co,0
kadang suka muncul notifikasi permintaan habis,1
bagus,2
terima kasih garena ibuku bngga memainkan game game keren mengajarkanku menembak bersembunyi,2
berkali ulangi masuk pertempuran tunggu menit,0
terima kasih pubg game hd terbaik,2
game bagus,2
ya game bagus,2
pembaruan,1
acara menarik,2
cocok bagus,1
bagus anjing haram,2
habis pembaruan masuk kegagalan server,0
pembaruan peta boros berat acara tinggal pembaruan acara skin pembaruan ram nyaman main pubg,0
game bagus,0
gamenya bagus,2
kadang musuhnya hebat game seru,2
merindukan always me optimis merindukan be ok me merindukan merindukan merindukan me merindukan ok nama is me merindukan merindukan merindukan always tunggal bagus watch me merindukan africa merindukan me always milikmu mobile pubg kon ol,0
tolonglah pubg ram dinaikkan game bagus main lancar main grafik terputus putus turun grafik terputus putus,2
tolong perihal dev benarkan bug pembaruan pergantian membidik menunda ganggu suara kendaraan langkah musuh kadang hilang jaringan in game normal menjelajah notifikasi mengalahkan membunuh musuh terkadang menunda rasakan updatean mohon perbaiki,1
tolong perkecil ukuran pembaruan,2
mencoba,1
adit anjing,2
tolong perbaiki grafik xiaomi bantalan grafik tablet pecah pecah nyaman bermain sulit musuh tolong tanggapi,1
kasih bintang membangkitkannya sulit pengaturannya versi,2
blokir akun facebook,1
gamenya makan berat mohon perbaikijangan mintak pembaruan perbaiki laporan tindakan,0
kasih bintang aplikasi install bodoh game,0
nama pubg newbieangka lupa main lancar wifi ponsel mi note profesional lancar tolong perbaiki seru,1
mohon memperbaiki mode miring badan pengaturan mode tahan game mode tekan terima kasih,0
maaf game pubg unistalemang game bagus gangguan devict mendukungkarna game pubg berat memutuskan memainkan game ringan simpan pubg,2
bagus bagus bug turun pesawat pakai parasut tanah tuhh mendarat parasutnya tembus tanahh kadang mati mendarat darat bangunan rumah suka tersangkut tembok om mengganggu,1
tolong data data kurangin,1
tolong memukul effect in pubg,1
terima kasih,2
bagus,1
main terkeluar trsjahat,0
game,0
saran pubg mobile coba game menghasilkan uang peminatnya,0
tolong hai pubg perbaiki ram,0
ram,2
pakai data main pubg jaringan main game sebelah jaringan bagus mohon jaringan stabil oh iya semoga grafik coba hd hdr ponsel spesifikasi ya bagus ram,1
game haram,0
game perang bagus suka bug,1
mengunduh,1
bored game,0
grafik terputus putus parah,1
turnamen menciderai merugikan tim blokir solusi kebijakan kedepannya memalukan,0
tolong optimalkan media teknologi dimensi seri,1
ok,2
bingung masuk akun audio bocor speaker headset masuk akun audio headset berfungsi bocor speaker ponsel ya,2
rusak games anjing,0
kecilkan tencent ukuran aplikasi biar main,2
bagus main pubg skin bagus,2
menangkal merah zona ladang gandum pochinki gt,2
kasih bintang adapin ti,2
aka pakai kambing menyesal,2
kadang main teman tulisan,1
game bagus sinyal jelek login pubg server menanggapi jaringan turun buka yutube lancar lancar aplikasi latar tolong perbaiki secapat kenyamanan pemain sinyal jelek anjing,0
game buriq,0
tolong game berat tolong kontrol ya,1
semoga,2
bagus game ya,2
berat,0
ok,2
urlpok,2
game bodoh,2
oke,1
awokawok bilang ponsel flagship grafik terputus putus ponsel kw pakai ponsel media teknologi ram santai jaringan mengontol,2
berhubung hoki bundel mumi kasih bintang,2
pembaruan bagus ponsel ram kasih lancar aplikasi pubg lancar,2
game cocok ram,2
main teman tu seru ponsel kuat,0
gamenya dh bagus tolong ringankan game kasihan ponsel kentang,2
game sampah dpt tim game sepi,0
ok trimahkasih dikurangi pembaruannya terima kasih kasih ya,2
hai tencent login stelah pembaruan ya macet ponsel jalan memuat tolong perbaiki,2
game mahal bug dimana,1
coba perbaiki lambat bintang,2
pembaruan bagus kevbanyakkan pembaruan,1
kasih bintang metro bug gadiurusin,2
tolong tencent kasih hd ram halus tencent tolong tinjauannya kasih kasih hd halus kasihan bintang oke tunggu ya tencent tindakan nyaman mainnya ram grafiknya halus,1
hidup,0
tolong akun pubg peretas orang bertanggung akun,2
keren,2
mengunduh data mengunduh data mengunduh ya tandah mengunduh tolong perbaiki,2
semoga,2
tolong perbaiki bug jaringan ya,1
tetaplah peringatan sesungguhnya peringatan bermanfaat orang orang,0
malingnya metro royal tolong fitur laporkan,0
bintang mencoba game seru grafik bagus dapatkan sulit mudah in gratis,1
musuh langkah bug berat main game tolong perbaiki secepatnya bro,1
haram,0
wow to pembaruan bagus,1
game penyimpanan,0
buka mikrofon suara langkah suara teman tolong bantuannya ponsel android,1
bagus bngetsmua wajib coba,2
bagus gaemya bagus kemarin seru lotingan peta pulau suka seru mobil mosterya bagus,2
bug mengunduh marahkan teman jaringan main jam malam sinyal bagus bagus tulisan pembaruan bermain store terima kasih,1
bagus,2
server lancar,2
kembalikan pubg zaman alan walker on assu,2
game grafik buruk hd keburikannya anzas kelaz,2
bagus,1
mengunduh riset ponsel,2
bug pubg kotak blurrt,0
game bodoh,0
coba,2
game seru,2
bagus game lancar sukses pubg terima kasih,2
mencoba mengunduh menginstall sinyal bagus penyimpanan sayang kuota edit coba mengunduh terinstal admin main game pubg,0
game pubg berat ponsel ram ngelagcoba tolong pubg ringan kerusakan senjata nyabiar main pubg ringan,0
kasih bintang penuh grafik perbaiki permudah ponsel ram ram,0
admin bagus jaringanku bug habis recall livik,1
pertandingan malas main main sebentar pertandingan tolong benarkan,0
bermain game musim sedih lihatnya bug mohon diperbaiki,1
me,2
mohon perkecil ukuran game admin biar pemain ponsel kentang main lancar,2
mohon maaf bermain jaringan rendah merah kuning wifi,2
bar main,0
emote anjing,0
coba ya,1
masuk pubg melayani obb,1
suka lancar,2
krafton memegang rusak,0
menyesal pembaruan pembaruan terbaik pemain,1
mohon settingin biar ponsel dukung game,0
suka lancar seru pubg admin,1
bagus kandungan kandungannya,1
wehaah,2
sepp,2
kasih bintang ya,1
ok bagus,2
pubg kebanyakan bug fps bug bug bug bug bug bug teruskeseringan lancar penyimpanan mohon tencent perbaiki,1
tolong bug diperbaiki kalah permainan mendengar langkah kaki musuh kesal gangguan mohon diperbaiki,1
tolong ringan game pubg pemain ponsel kentang main pubg,0
turun parasut langsung main,0
pembaruan bug sinyal bagus freas ponsel spesifikasi game,0
mainan kaum elite ponsel spesifikasi standar main dulunya game hiburan main,1
bug metro royale meresahkan tolong diperbaiki hukuman pengguna bug,0
misinya makan ayam dapatkan menang main pabji,0
tolong game playnya tingkat in bug menembak musuh memukul tanda,1
masuk ya bug sinyal mohon diperbaiki,1
semoga pembaruan terahir,2
game bagus tolong bug hapus biar nyaman main,2
game bagus haram game haram,0
bagus game ya,1
mengalami bug langkah langkah kaki musuh,0
huh,1
game sepi game berat musim kebawah tolong kembalikan game,2
seru gamenya bosan,2
kembalikan kenyamanan pemain penempatan poin normal main platinum main ace poinnya push mudah mainnya santai main malas sulit poin,0
berhenti memainkan game alasan perangkat mendukung saran kurangi pembaruan kembalikan pubg mobile dimainkan perangkat terima kasih,0
pembaruan lambat grafiknya benarkan terjun payung lobi gambarnya,1
mengunduh coba keterangan suka main pubg,1
game bagus pembaruan,2
hadiah musim seru ulang hadiah,2
akun buka mohon perbaiki,0
belajar gems,2
livik bug,0
bagus pokok,2
game kontol,0
seru,2
kecewa pubg sekaranggk dlusekarang fokus acara kolaborasi lainsampai lupa bug cheat nyamohon baiki tencent bug nyamasa mati laporan orang banded,0
pubg haram,0
pubg mobile game normal ngepushngerank serasa berat main semalam tosson turun,1
