content,sentiment
"Dear Developer game....😊 Saya cuma kasih bintang 2 karna.... PUBG skarang tidak seperti yang dulu.... Dan sekarng PUBG udah beda sekali.... Untuk dari gameplaynya udah bagus.... Tapi Dari segi Update, sudah terlalu banyK update.....sehingga pra pemain yg dulu hpnya kntang sekarang tidak bisa bermain lagi.... Dan saya cuma mau ingatkan.... Hanya karna update-tan terus menerus....teman² mabar sya...pada hilang entah kemana....dan saya tidak bisa bermain lagi dengan mereka...",0
Internet prob,1
Bandingin sama yang dulu Lebih baik yang sekarang Cuman Ada ngebugnya doang,2
Bisa ngak penyimpanan nya di perkecil,0
"Gagal masuk terus pakai akun kedua, error' terus!!!! Pakai akun pertama login pakai FB masuk, login akun kedua pakai Twitter tidak bisa masuk...",2
"Pubg cuma di optimalkan pengguna Iphone doang, sedangkan android yg menyesuaikan.. Diskriminasi pengguna tablet pintar",0
Temen saya memiliki basic pubg malah main hyper front,2
Masih,2
Map eranggel kenapa putih semua. Ini game kapasitas gede doang tapi tidak seauai dengan kwalitas. Mungkin kalian memiliki pimpinan yang hanya memikirkan keuntungan saja tidak peduli dengan masadepan game ini. Ini sudah terbukti bahwa selama ini kalian hanya mengutamakan event dan skin dalam game saja tidak peduli dengan kerusakan yang di eluhkan pemain selama ini. Salam untuk pimpinan kalian yang tolol.,0
"Woy Krafton Mem*k Bugg Bagusin Woy Susah Main Ada Bug, Mau Reccalin Aja Susah Bagusinnn Napa Woyyyyyyyy",0
Pembaharuan engga ada gunanya loh... Jaringan sudah bagus loh... Masa tiap ada masalah susah login harus nyalahin jaringan... Ayolah,0
bnyak bugg,0
GAME NYA SANGAT BAGUS,2
"Game nya bagus tapi bug nya masih ada yg belum diperbaiki, mungkin update terbaru bug nya diperbaiki ya pihak game PUBG Mobile",2
mf ya mnurt ku kurang tau 😁(≧∇≦)/,2
Kasi bintang tiga dulu ya soal nya baru update,1
ngak bisa komentar bos 🙃🙃🙃,2
Menurut saya bug nya sudah tidak ada lagi.. Dan saya kasih bintang 5 Perfect game nya 👍 Semoga saja game nya rame dan viral 😜,2
"Tolong di buka blokir akun saya , saya menggunakan apk untuk memperlancar game dikarenakan terlalu lag klo lama bermain nya",0
Saya kasih 3 dulu pendapat saya mohon dibuat sepeda clasic kayak cb mp gl dll,1
semakin kesini semakin mirip epep 🤣,1
Parahhhhhh woiiii.....,1
Game nya smakin lama semakin berat,1
Tolong ketika main deathmatch musuhnya seimbangkan dengan level kami,2
setiap update bug dmn mn,1
Pubg butuh download data ga,2
Bagus,2
Semangat pejuang berupa kentang 🥔 kek gwj,2
Udah di apdet tapi ko lama 100% aja lama...,0
Masih banyak bag senjata,0
Assalamu'alaikum.,1
Atas Segenap Bangsa Indonesia Kami Gak terima Pubg Di haramkan oleh pemerintah Indonesia .mohon admin di tindak lanjut i soal mengenai pubg dilarang dindonesia.mohon admin untuk mengatasi permasalahan ini. kami Sporter Timnas Indonesia Gamer untuk mengusulkan ini kepada admin.terima kasih ditanda tangani ketua sporter timnas Indonesia gamer masa jabatan 2009-2020.,2
"klo update jngn kegedean mind,masa update smpe 1 gb lbih😥",2
Tolong jaringan di perbaikki saya susah main mati terus jelek konten saya klo jaringn gini terus,1
saya kurangin bintangnya karna semakin banyak update hp saya semakin berat untuk memainkan pubg ini dulu waktu belum ada update besar hp saya masih bisa bisa saja untuk memainkannya dan sekarang malah gak bisa tolong krafton peka lah dikit ama hp kentang tolong jangan berat berat pubgnya tolong diringanin kalo hp saya bisa main lagi saya akan beri bintang 5 lagi,0
"Tolong bug nya di perbaiki, bug saat teman kita panggil lagi saat kita udh mati",1
Game buriq,2
Eh kenapa pubg harus donload obb karena aku dah sah di play store aku kasih bintang tiga tolong perbaiki fill nya tolong yah kalau udah aku kasih reiting 5 bintang tolong perbaiki,1
Games udh bagus tapi cepet bikin panas hp,2
Kenapa suara mobil ku nggak ada bang pas main apa lagi masuk di latihan tembakan tidak suara mobilnya bang,1
Tencent games emang yang paling 👍,1
gg,2
Update hdr extreme poco x3 gt,2
Lumayan,1
Gurning 1hhnnnjsbzn,2
GAME NYA BAGUS UNTUK HRAFIK JUGA BAGUS TAPI UNTUK KENDALA TERKADANG NGE FRAME DAN BUG UNTUK DEVELOPER KALO BISA KASIH MERIAM nya bisa dipake SUPAYA KEREN JANGAN MAU KALAH SAMA FF,2
Bagus,2
Memakan banyak Ram,2
Kok lama² jdi kaya EpEp 😤😤,1
"Banyak bug dan grafis berantakan, padahal ram tinggi snapdragon 850+, knp harus download map terus terusan setiap event baru, pindah deh ke codm lebih nyaman dan bahagia main nya juga cam kan itu.... Pliss",0
Sering lag waktu awal main,2
Game ini bagus tapi sering bug,0
Game nya bagus bikin lebih bagus,1
"Update sangat mengecewakan sering lag saat main, maunya harus kecepatan jaringan mumpuni. yang biasanya main tetap ok pada kecepatan jaringan rata-rata, jangan harap pada update terbaru ini.",1
Mntap,2
Sangat puass,2
"Seru sih cuman jangan sering update event lah males kalo aku, aku kalo main pubg cuman bawa fun ngapain pake update event segala mana mau beli skin nya mahal mahal lagi, kalo mau kasih harga normal dikit Napa kalo misalnya lah laku. Ini laku aja kaga malah sering mahalin harga skin nya sesuaiin lah harga nya gila kah bisa semahal itu. Kalo gitu mah percuma orang udh update berkali kali tapi cuman event nya doang 🗿",2
"Assalamualaikum, mohon maaf, kenapa ya punya gw udah 100% Malah kembali 0% tolong di perbaiki",1
Kenapa ya.. pas ada Musuh..kok kayak mau Macet2 gitu..?,1
"Kalo menurut saya gamenya itu masih ada banyak bug contohnya gak bisa buka senjata,suka ngestuck di pagar,gak bisa reload dan lain lain.mohon untuk dev gamenya untuk memperbaiki gamemya",0
Gg,2
"Hadehhh makin parah bugnya, bugnya saat mau turun dari pesawat rumah² malah hilang² Perbaiki lagi bugnya",0
Sayah mau gem inih,1
Game broken hbis update malah banyak bug kont0l,0
"Sekedar saran kritik dari saya, Sekarang PUBGM file nya besar tetapi banyak bug gak jelas, dan kurang sempurna seperti dulu, tolong untuk di perhatikan🙏",1
Gak tau saya gak main pubg cok tapi ko suruh kasih bintang kasih bintang 1 la yah di banding gak di kasih bintang ya gaes ya,0
"Plis lah Tencent tolong jangan ditambah lagi data"" nya, bela belain ninggalin mobile legend demi pubg",0
Semisemi,2
Coba dulu lah...kalau bagus dan lancar tambah lagi⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐ny😅,2
Udah lama gak maen msh bgs gak ya,2
"Sangat baik,, perlu di diperbarui lagi versinya terimakasih",2
Game nya bagus tapi perbarui game nya,1
game makin hari makin gak jelas,0
"Kasih nafas lag min buat hp yg kentang, sad banget baru main rumah udah kayak jelly",1
"gameplay nya sih lumayan oke tapi bug nya, terutama di bug spectator ketika kita ga bisa spectator temen, pas udah di recall jadi ga bisa malah kena bug recal dan berkahir ga bisa ngapa ngapain(terutama di event event pubg), sy berharap pihak pubg segera memperbaiki bug bug yang ada di pubg agar kita bisa enjoy saat main",1
"Kenapa abis update kok susah banget mau login sih ..udh Gitu ad notip ""waktu permintaan habis"" maksud ny ap?",0
Gem ya burik,2
Gamenya burikk cokkk masik enak game ff,0
Ok,2
Haha,1
"Ajarin pake chit dong,gw ketemu chit mulu,makin lama makin aneh aja ini game",0
Gamenya bagus tapi di ram 2gb sangat frame apalagi pas ada musuh sering ada bug,1
"hi,kepada admin pubg mengapa setiap saya login dan sudah di lobby pasti ada notif ""server tidak merespon"" apakah itu termasuk bug??tolong solusinya!!",0
Bikin modd parah,0
Lumayan apk ny agak bgs tapi syang update ny selalu tdk memuaskan oleh karna itu mohon updatenya lebih di bgskan lagi sih menurut saya dan jajaran orang Indonesia menyatakan bahwa mereka telah terluka dengan alasan untuk menangis bukan hanya mencari seorang wanita semasa bersanding dengan cara buat postingan sebanyak-banyaknya dan semoga Allah memberkahi Jum'at dan hari-hari bersamanya dan kingdom Animalia,1
"Gw mau bilang, pas gw main kenapa akun gw miskin sekali, kok gak sama dengan akun yutuber lain",0
Gg,2
"Tolong Perbaiki masalah performa di android 12 ,percepat untuk performanya",1
Gg,1
"Suara tembak nya hilang jadi gatau arah musuh darimana, tolong segera perbaiki",1
Mantap,1
"makin lama makin gede aja mb penyimpanannya, jadi susah buat nampung padahal gamenya suka banget. + sering bug juga, kalau bisa di kecilin mb nya jadi lebih bagus enak maininnya kalo ruang penyimpanan jadi plong 😔",1
"Tolonglah tencent,tarungkan kami dengan pemain lain yang punya skill sama,saya main hanya bisa menggunakan 2 jari,tapi sering dipertemukan dengan musuh yang bisa bermain dengan 3 jari atau lebih",2
Min saya kenapa blm updatenya?,1
Tencent kok pelit amat ya sampai2 kalo mau sesuatu harus habisin uang sampai jutaan itu pun klo hoki. Tolong tambahin event gratisan dan skinnya permanen oke👌,2
"Ayolah,,perbaiki semua bug ! Dan jangan terlalu banyak makan penyimpanan",2
"Kureng boss, masih ada bug dan cheater, saran saya buat yg ingin download sebaiknya di urungkan niatnya, kalau yg sudah download uninstall boss!! Sebenarnya saya tidak kasi bintang, kalau pun ingin -3 bintang, tapi karna harus ya sudah kasi 3 bintang",1
Aku kasi bintang tiga aj dulu karna game nya lumayan bagus,1
Yang ngeCheat tolong di Ban ya bagi skin untuk player gratisan ya jangan pelit kali ya😑😐😌,1
Tolong untuk menghilangkan fitur mode Stealth karna banyak menimbulkan pertengkaran sesama temen yg dekat dan pasangan ..karna saling menganggap kita bermain padahal knyataan tidak,2
haram benget,0
Halo semuanyah buat kalian kalo ada yg ngeluh di game PUBG MOBILE jangan hirau percaya karena saya yang punya game nya tenang,0
Mantap,2
La. Kalo aku. Si. Mohon maff. Treningnay,2
Plis jgn lha game in setiap update selalu berat kasihan kami yg hp kentang 🥔🥔,0
"Game ini bagus tapi banyak bug nya, menurut saya free fire lebih baik daripada game ini",0
knp sih pas main ngefream apalagi pas war jujur ini sangat mengganggu TOLONG DEVELOPER untuk memperbaiki ini,1
Bagus banget aplikasinya,2
"Menurut saya akan lebih baik jika PUBG mengurangi mode game dan event-event nya, karena itu membuat game nya semakin berat dan banyak bug. Saya lebih suka pubg original seperti setahun dua tahun yang lalu..",1
Dwondload nya lama padahal pke wifi kan toooooooooooooooooooooooooLLLooooooooooooooooooLLL,1
Keseringan update udah ukurannya besar pula,0
Gamenya sangat bagus saya suka game inii🤩,2
"Kenapa selesai update, makin berat gamenya sering ga stabil mainnya. Tolong diperbaiki Step juga tiba tiba g kedengarn juga",0
game kok haram ???????!!!!!!!!!!!!!!!!!??!?!!!!!?!?!!???!!?!????!?!?!?!?!?!?!?!?!!?!?!?!?!?!?!?!?!!?!????!?????!?!??!!?!?!?!?!?!!?!?!?!!?!!!?!?!!?!!?!?!?!?!?!?!?!??!?!?!?!!?!!?????!!?!?!?=?!!?!????!?!?!??!!?!??,2
"Terimakasih PUBG karenamu aku berhasil mendapatkan jackpot kakek merah, dan dapat melunasi dp motor",1
"Untuk bug spektator itu dari kartu masing masing atau jaringan yang kalian gunakan tapi emangnya masalah ini ga bisa di selesaikan?untuk pubg mobile jika ada bug spektator seperti ini mohon di perbaiki,di cari dimana letak kesalahan gamenya agar playernya bisa main dengan nyaman🗿",2
"Knpa shi gak bisa masuk gamenya ... Terpaksa aku hapus trus download lgi game ini. Mna kelamaan lgi 😑😑udah mau 2 jam ngk selesai "" pd hal jaringan ku 500kb/detik kasi solusi lah..",0
BUG BUG BUG,0
"Gamenya bagus bet anj gw main epep gk ada tuh grafik,pintu,hd/rill kek gini",2
Game burik udah update nya lama ngabisin kuota ga bisa mask ke game nya males aku kasih bintang 1,0
"Saya tidak tahu padahal handphone saya iPhone 13,tetapi frame/drop hp kadang juga keluar-keluar sendiri mohon untuk developer perbaiki bug/game tersebut.",0
gbs diupdate,0
Kok game nya pas mau login keluar ya kak?,0
Saran saja.. Jangan terlalu banyak event.. Mending lebih di tingkatkan penanganan bug dari pada event.. Semakin banyak even bug semakin banyak.. Game ini keren dan seru.. Tapi makin di update makin biasa aja gamenya karena banyak bug.. Sedih sih.. Seharusnya makin di update mainnya makin seruh.. Ini malah jadi lebih banyak emosinya 🥲,0
Season depan jgn ad perbedaan tier dong. . . Kawan lama gc bisa maen bareng dong. . . !!!!,1
Kenapa setiap x main selalu di keluar kan begitu aja di perbaiki dong saya sudah lama bermain pubg ini mangkin lama pubg ini makin gak bagus,1
Sangat bagus😍😍😍😍😘,2
MENEKETEHE,2
Bagus tp GK bisa di donlod,1
"Pubg udah gak kayak dulu lagi,sekarang makin banyak bot dan cheater.tolong dong kalo update juga dipikir dengan device kentang,jadinya banyak yang pensi pindah ke game sebelah.",1
"Gamenya bagus,cuma kebanyakan mengkonsumsi rom memori telpon,.. Saran saya,kalau bisa sih,kurangi lebih sedikit aja.",1
"Ini adalah game laga terseru yang pernah ku mainkan,aku sampai tidak bisa berhenti memainkanya terima kasih PUBGM,aku akan selalu support kamu terus,update lagi biar tambah keren.Salam Winner",2
"Bug nya di benerin dong,suka ngebug kalo hbis di recall",0
"bug suara kendaraan tidak ada, di device redmi note8. sebelumnya hanya mobil sedan yang tidak ada suara, update terakhir kali ini seluruh kendaraan bug suara menghilang semua. mohon developer diperbaiki",0
Knp kaga bisa di install....!!! Ad yg bisa bantu?,0
Semakin lama semakin berat dan ngelag tolong lihat kami player hp low🙂,0
Kasihh bintang 3 dlu soal ny bru download,1
Senang dgn onslong,2
Selalu download sumber daya terus. wlpn udah centang otomatisnya. Belum paten.... Itu yg terjadi sekarang.,1
"aku kasih bintang 4 dulu ea, sambil nunggu update berikutnya",2
Grafik mantap,2
mahal uc nya,0
HANYA INGIN PUBG MOBILE BISA DIMAINKAN DENGAN NYAMAN DAN TIDAK LAG DAN TIDAK MENGHABISKAN BANYAK KUOTA DATA INTERNET SAJA SEMOGA BISA TERUS DITINGKATKAN,2
"Tambah parah, selesai update makin tambah lag dan banyak bug yg sy temukan. Mohon segera di perbaiki.",0
👍,0
Gitu lah Makin Gak seru,1
Gema nya haram pubg saya anak gema ff .bagus dan ff seru,0
Geme yg sagat bagussssssssssss,1
"nice aku suka game ini,tapi ada bug dan leg saat bertemu musuh,mohon penjelasannya",1
Game nya bagus. Tapi tolong knp ya setiap saya mau ganti sensi kok sudah tdk bisa pake kode nya terus kontrol saya sering ke ubah tolong di perbaiki lagi🙏,2
"Kasihan bagi HP ram 2 gb mau comeBack lagi tuk main , bilangnya ada grafis supersmoots eh ternyata blom terlaksana tolong lah tencent gua mau main game ini lagi dan satu hal lagi Kurangin lagi Jumlah MB untuk download nya plisss tencent gua pansi udah lama nih gara gara Ram hp",1
Baik,2
Tolon batu aku,2
Game cukup bagus,2
Godd,1
"Sangat suka dengan game pubg, namun apa cuma dari hp saya saja yang setalah update bug suara tembakan musuh yang terdengar taping bahkan gak terdengar sama sekali tau"" langsung knock.. tolong solusinya 🙏",1
Knapa ngga bisa login facebook lg,2
Game ini sangat bagong,0
Lumayan,1
"Game sampah, setiap pembaruan gk pernah beres",0
Banyak chiter,1
Kapan rilis metro royal kan suda tgl22 ini,1
👏👏🤟,1
Fixed the ultimate arena,2
"Bagus tapi dikit dikit diperbarui terus, buat orang malas maen",0
It's a good game. Grafiknya bagus. Sejauh ini aku suka. Kembangkan lagi agar jauh lebih baik! Bye bye. 🥱 Arigatōgozaimasu.,2
Best,2
"Game ramai tapi suka patah patah,maaf bintang nya 3 karena selalu menyesal,terima kasih level infinite",1
"Mengapa saat saya mendownload, mendownload nya 2X??",0
AHHHHHHHJJJ,2
Woooo game haram woooo🗿,0
👍,2
Wah sungguh mengilakan karena saya sudah gila makin ditambah gilain lagi sama si gem ini soalnya mantap banget Lo gila gila kata cowo gua cuaks Ngelawak ko dek bekbekbek dan aku akan mendapatkan bonus terbaik didalm gem haram ini canda haram anjayhh skelas,2
Ok,2
"Keren,,kalo bsa cheater2 d banned biar maennya sportif",2
Game asu fps aku drop terus anjing,1
Game nya bagus jadi di kasih bintang 5 gw sering menang setiap bertanding pokok nya seru. gw kalau main sering MVP!!!!! TUNGGU APA LAGI DOWNLOAD PUBG MOBILE SEKARANG!!!,2
Eventnya Di persingkat aja. Ini Game bro bukan Slot Judi yang Banyak Bug.,1
Mantap,1
HARI HARI NGEBUG,0
"HP saya tergolong kentang mungkin ya..? Saya pemain baru. Setelah Update besar yg terbaru jadi suka ""lag"" patah patah atau ""membeku"" beberapa saat di tengah laga. Bahkan pada pengaturan grafis yang paling rendah. Sebelumnya lancar jaya. Namun lancar di CUSTOM ROM yang saya benci.",1
Keren,1
Download data nya lama dan suka frame di ram 3,2
Game nya bagus tapi matching nya lama,2
Mantul,2
"knapa ya selalu"" update mulu, habis dong penyimpanan hp saya :(",0
Permainan bagus tapi banyak frame nya,2
Habis update malh jelek jaringan.,0
Top,2
Napa,2
Mending main ep ep,0
Mohon penjelasannya kenapa semenjak update pubg versi 2.0 suara step tembak musuh kok kyk bot semua suara tembak temanpun suaranya kayak patah patah gitu gitu dan bagaimana cara mengatasinya soundnya sudah saya perbaiki tapi tetep saja maaih sama mohon penjelasanya min🙏,1
Sangat bagus,2
Pubg emang bagus cuma kalau Sona jangan terlalu cepat dan sakit kan kami jadi malas mainnya,1
Poco x3 gt 62 fps coba iya tahu sih,1
Apaan sihhh..pas main kokk susah sih gerakin kamera susah bangett,1
Cheaternya mohon di atasi... Saat tiarap di semak2 kok tau2 hilang semaknya.. Dan langsung kena shot musuh,1
FITUR LOVER BISA DI APUS KAGA?!,2
coba dulu karna gw dari epep,1
Sekarang ada masalah soal nya banyak orang noob rage quit dan noob dan suka keluar jadi tim 4 vs 7 kan gak adil tolong di perbaiki mode arena Dan banyak cheeter gak seru seperti dulu,0
Payahh lahh,0
"Kenapa akhir akhir ini sangat sulit masuk permainan,, apakah pubg sudah mulai kehilangan pemain?",1
"kenapa sy nggak bisa download pubg padahal memori sy 1,0GB dan jaringan sy bagus saya sdh hapusin sampai 6,0 GB tp tetap aja kyk gini tolong diperbaiki",0
ReddrrrRc vz,0
Perbaiki bug nya ia admin,1
Wajib dimainkan,2
Tolong Pembaruan nya Masih Banyak Bug Dan Lain lain Tolong di cek lg Karna kapasitas juga sangat besar tp masih banyak Bug Sangat disayangkan sekali apa bila penampilan lama keluar lg dan itu sangat disayangkan buat player old yg mendapatkan nya dengan susah dan player skrng mendapatkan nya dengan mudah tolong jangan semua yg old di keluarkan terimakasih,0
Game terbaik sepanjang masa 🥰🥰,2
"Sekarang lebih sering leg, bug terlalu banyak,dan paling penting knpa sering gagal terhubung padahal jaringan Baik Tolong developer mohon untuk di perbaiki lagi pasal koneksi y. Salam season 5",0
👎👎👎👎👎😝😝,0
